Debtor,Tuition fees up to date,1st_sem_enrolled,1st_sem_evaluations,1st_sem_approved,1st_sem_grade,1st_sem_without_evaluations,1st_sem_failed,1st_sem_pass_rate,2nd_sem_enrolled,2nd_sem_evaluations,2nd_sem_approved,2nd_sem_grade,2nd_sem_without_evaluations,2nd_sem_failed,2nd_sem_pass_rate,total_failed,avg_grade,Target
0,0,6,12,0,0.0,0,6,0.0,5,10,0,0.0,0,5,0.0,11,0.0,Dropout
0,1,5,11,3,5.166666666666667,0,2,0.2727,5,10,4,6.4,0,1,0.4,3,5.7833,Enrolled
0,1,6,9,6,6.916666666666667,0,0,0.6667,6,12,5,6.833333333333333,0,1,0.4167,1,6.875,Graduate
0,1,5,9,5,6.333333333333333,2,0,0.5556,5,7,4,6.5,0,1,0.5714,1,6.4167,Enrolled
0,1,6,6,6,6.75,0,0,1.0,6,6,6,7.166666666666667,0,0,1.0,0,6.9583,Graduate
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,5,10,3,5.625,0,2,0.3,5,9,3,5.5,0,2,0.3333,4,5.5625,Enrolled
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,5,5,1,5.0,0,4,0.2,5,5,0,0.0,0,5,0.0,9,2.5,Dropout
0,1,6,6,6,6.833333333333333,0,0,1.0,6,8,5,6.8,0,1,0.625,1,6.8167,Graduate
0,1,8,8,7,6.177857142857142,0,1,0.875,8,8,7,6.177857142857142,0,1,0.875,2,6.1779,Graduate
0,1,6,6,6,6.083333333333333,0,0,1.0,6,6,6,6.916666666666667,0,0,1.0,0,6.5,Graduate
0,1,6,7,4,5.5,0,2,0.5714,6,7,3,5.625,0,3,0.4286,5,5.5625,Dropout
0,0,12,12,9,6.11111111111111,2,3,0.75,12,12,9,6.5,0,3,0.75,6,6.3056,Dropout
0,0,6,17,2,6.25,0,4,0.1176,6,10,0,0.0,0,6,0.0,10,3.125,Dropout
0,1,6,7,6,6.75,0,0,0.8571,6,7,6,6.5,0,0,0.8571,0,6.625,Graduate
0,1,6,15,2,6.0,0,4,0.1333,6,12,0,0.0,0,6,0.0,10,3.0,Dropout
0,1,5,10,0,0.0,1,5,0.0,5,13,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,5,11,5,6.166666666666667,2,0,0.4545,5,7,5,6.3,0,0,0.7143,0,6.2333,Graduate
0,1,5,5,5,6.0,0,0,1.0,5,6,5,5.8,0,0,0.8333,0,5.9,Graduate
0,1,7,10,6,6.291666666666667,0,1,0.6,8,8,7,6.335714285714286,0,1,0.875,2,6.3137,Graduate
1,0,6,11,3,6.0,0,3,0.2727,6,11,2,5.5,0,4,0.1818,7,5.75,Enrolled
0,1,7,9,7,7.558333333333334,0,0,0.7778,8,9,8,8.084444444444443,0,0,0.8889,0,7.8214,Graduate
0,1,6,12,1,8.5,0,5,0.0833,6,12,1,8.5,0,5,0.0833,10,8.5,Enrolled
0,1,6,10,6,5.416666666666667,0,0,0.6,6,7,6,6.071428571428571,0,0,0.8571,0,5.744,Graduate
0,1,5,8,4,6.75,0,1,0.5,6,10,6,6.8125,0,0,0.6,1,6.7812,Enrolled
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled
0,1,7,10,6,6.017857142857143,0,1,0.6,8,9,7,6.875,0,1,0.7778,2,6.4464,Enrolled
1,0,5,6,5,5.3,0,0,0.8333,5,7,5,7.333333333333333,0,0,0.7143,0,6.3167,Dropout
0,1,6,7,6,7.416666666666667,0,0,0.8571,6,6,6,7.416666666666667,0,0,1.0,0,7.4167,Graduate
1,1,5,12,3,5.25,0,2,0.25,5,8,4,5.625,0,1,0.5,3,5.4375,Graduate
0,1,5,13,4,6.166666666666667,0,1,0.3077,5,14,2,5.0,4,3,0.1429,4,5.5833,Graduate
0,1,7,7,6,5.841666666666666,0,1,0.8571,7,7,6,5.841666666666666,0,1,0.8571,2,5.8417,Graduate
1,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,8,5,6.9,0,1,0.625,6,7,6,6.083333333333333,0,0,0.8571,1,6.4917,Graduate
0,1,8,8,7,6.621428571428572,0,1,0.875,8,8,7,6.621428571428572,0,1,0.875,2,6.6214,Enrolled
0,1,7,7,7,6.242857142857143,0,0,1.0,8,12,8,6.46875,0,0,0.6667,0,6.3558,Graduate
0,1,13,16,8,5.25,0,5,0.5,12,19,9,5.166666666666667,0,3,0.4737,8,5.2083,Enrolled
0,1,5,5,0,0.0,0,5,0.0,5,6,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,6,6,6.25,0,0,1.0,6,7,5,6.5,0,1,0.7143,1,6.375,Graduate
0,0,6,6,0,0.0,6,6,0.0,6,12,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,8,6,7.0,0,0,0.75,6,8,6,6.142857142857143,0,0,0.75,0,6.5714,Graduate
0,1,6,8,5,5.916666666666667,0,1,0.625,6,6,6,6.5,0,0,1.0,1,6.2083,Graduate
0,1,6,14,6,7.769230769230769,0,0,0.4286,6,9,6,6.3125,0,0,0.6667,0,7.0409,Graduate
0,1,6,8,5,6.4,0,1,0.625,6,10,5,5.8,0,1,0.5,2,6.1,Enrolled
0,1,6,7,6,5.583333333333333,0,0,0.8571,6,12,3,5.833333333333333,0,3,0.25,3,5.7083,Enrolled
0,1,6,6,6,6.416666666666667,0,0,1.0,6,6,6,6.75,0,0,1.0,0,6.5833,Graduate
0,1,7,8,7,6.3625,0,0,0.875,8,8,8,6.85625,0,0,1.0,0,6.6094,Graduate
0,1,6,6,6,7.166666666666667,0,0,1.0,6,7,6,7.0,0,0,0.8571,0,7.0833,Enrolled
0,1,8,8,7,7.156428571428571,0,1,0.875,8,8,7,7.156428571428571,0,1,0.875,2,7.1564,Graduate
0,1,6,7,6,7.928571428571429,0,0,0.8571,6,6,6,8.0,0,0,1.0,0,7.9643,Graduate
0,1,5,10,2,6.75,0,3,0.2,5,11,5,5.7,1,0,0.4545,3,6.225,Enrolled
0,1,6,6,6,6.333333333333333,0,0,1.0,6,6,6,6.0,0,0,1.0,0,6.1667,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,7,6,6.642857142857143,0,0,0.8571,6,6,6,7.166666666666667,0,0,1.0,0,6.9048,Graduate
0,1,7,9,6,6.0,0,1,0.6667,6,6,6,5.583333333333333,0,0,1.0,1,5.7917,Graduate
0,1,5,6,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,7,6,6.166666666666667,0,0,0.8571,6,6,2,7.0,0,4,0.3333,4,6.5833,Dropout
0,1,8,8,7,7.05,0,1,0.875,8,8,7,7.05,0,1,0.875,2,7.05,Graduate
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,7,8,7,6.26875,0,0,0.875,8,9,7,6.307142857142857,0,1,0.7778,1,6.2879,Graduate
0,1,5,6,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,8,8,7,6.771428571428572,0,1,0.875,8,8,7,6.771428571428572,0,1,0.875,2,6.7714,Graduate
1,0,5,7,1,5.5,0,4,0.1429,5,9,0,0.0,0,5,0.0,9,2.75,Dropout
0,1,5,8,4,5.375,0,1,0.5,5,5,5,6.5,0,0,1.0,1,5.9375,Graduate
0,1,6,7,5,5.5,0,1,0.7143,6,7,5,6.2,0,1,0.7143,2,5.85,Graduate
0,1,6,7,6,7.666666666666667,0,0,0.8571,5,5,5,7.9,0,0,1.0,0,7.7833,Graduate
0,1,6,6,6,6.5,0,0,1.0,6,8,5,6.2,0,1,0.625,1,6.35,Graduate
0,1,5,14,1,5.0,0,4,0.0714,5,13,2,6.0,0,3,0.1538,7,5.5,Dropout
0,1,6,7,6,6.785714285714286,0,0,0.8571,6,8,6,6.583333333333333,0,0,0.75,0,6.6845,Graduate
0,1,6,10,6,6.714285714285714,0,0,0.6,6,11,5,6.333333333333333,0,1,0.4545,1,6.5238,Enrolled
1,1,6,7,6,6.583333333333333,0,0,0.8571,6,9,5,6.6,0,1,0.5556,1,6.5917,Enrolled
0,1,5,7,4,5.5,0,1,0.5714,5,7,4,5.75,0,1,0.5714,2,5.625,Graduate
0,1,11,11,11,6.909090909090909,0,0,1.0,11,11,11,6.727272727272728,0,0,1.0,0,6.8182,Graduate
0,1,15,17,13,6.0,0,2,0.7647,13,13,9,5.666666666666667,0,4,0.6923,6,5.8333,Dropout
0,1,7,8,7,6.25625,0,0,0.875,8,8,8,7.09375,0,0,1.0,0,6.675,Graduate
1,1,5,8,5,5.333333333333333,0,0,0.625,5,11,2,5.5,0,3,0.1818,3,5.4167,Enrolled
0,1,5,15,3,6.166666666666667,2,2,0.2,5,7,5,5.7,0,0,0.7143,2,5.9333,Graduate
0,1,5,5,5,7.0,0,0,1.0,5,6,5,6.8,0,0,0.8333,0,6.9,Graduate
0,1,6,7,6,7.428571428571429,0,0,0.8571,6,7,6,7.0,0,0,0.8571,0,7.2143,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled
0,1,8,8,8,6.701875,0,0,1.0,8,8,8,6.701875,0,0,1.0,0,6.7019,Graduate
0,1,6,10,2,5.25,0,4,0.2,6,6,3,5.5,0,3,0.5,7,5.375,Enrolled
1,1,12,12,11,5.772727272727272,0,1,0.9167,11,18,9,5.85,1,2,0.5,3,5.8114,Enrolled
0,1,5,8,5,5.5,0,0,0.625,5,6,5,7.7,0,0,0.8333,0,6.6,Graduate
0,1,8,8,8,6.67375,0,0,1.0,8,8,8,6.67375,0,0,1.0,0,6.6738,Graduate
0,1,7,9,7,6.427777777777777,0,0,0.7778,8,12,7,6.380555555555556,0,1,0.5833,1,6.4042,Graduate
1,1,5,10,4,5.375,0,1,0.4,5,12,3,6.666666666666667,0,2,0.25,3,6.0208,Dropout
0,1,7,7,7,6.731428571428572,0,0,1.0,8,8,8,6.953125,0,0,1.0,0,6.8423,Graduate
0,1,5,9,4,6.875,1,1,0.4444,5,8,4,7.25,0,1,0.5,2,7.0625,Graduate
0,0,6,10,4,6.0,0,2,0.4,6,15,3,5.333333333333333,0,3,0.2,5,5.6667,Dropout
0,1,6,11,4,5.75,0,2,0.3636,6,12,4,6.1,0,2,0.3333,4,5.925,Enrolled
0,1,5,0,0,0.0,0,5,0.0,5,0,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,7,5,6.1,0,1,0.7143,6,12,2,6.0,0,4,0.1667,5,6.05,Enrolled
0,1,6,10,5,5.9,0,1,0.5,6,10,5,6.1,0,1,0.5,2,6.0,Graduate
0,1,6,9,6,8.055555555555555,0,0,0.6667,6,7,6,6.75,0,0,0.8571,0,7.4028,Graduate
0,1,5,7,5,6.3,0,0,0.7143,5,7,5,6.857142857142857,0,0,0.7143,0,6.5786,Graduate
0,1,5,10,4,6.0,0,1,0.4,5,9,4,5.625,0,1,0.4444,2,5.8125,Enrolled
0,1,6,6,6,6.25,0,0,1.0,6,7,6,6.642857142857143,0,0,0.8571,0,6.4464,Graduate
0,1,8,8,8,6.690625,0,0,1.0,8,8,8,6.690625,0,0,1.0,0,6.6906,Graduate
0,1,8,8,7,6.899285714285715,0,1,0.875,8,8,7,6.899285714285715,0,1,0.875,2,6.8993,Graduate
0,1,6,16,2,5.25,0,4,0.125,6,15,4,5.0,0,2,0.2667,6,5.125,Dropout
0,1,6,7,6,8.071428571428571,0,0,0.8571,6,7,6,7.333333333333333,0,0,0.8571,0,7.7024,Graduate
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
1,0,5,8,3,5.333333333333333,0,2,0.375,5,14,2,7.4,0,3,0.1429,5,6.3667,Dropout
0,1,6,7,6,6.857142857142857,0,0,0.8571,6,6,5,6.4,0,1,0.8333,1,6.6286,Dropout
0,1,5,10,3,5.333333333333333,1,2,0.3,5,11,2,6.25,0,3,0.1818,5,5.7917,Dropout
0,1,8,8,8,6.711875,0,0,1.0,8,8,8,6.711875,0,0,1.0,0,6.7119,Graduate
0,1,6,6,0,0.0,0,6,0.0,6,8,0,0.0,0,6,0.0,12,0.0,Enrolled
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
1,1,6,12,3,5.75,0,3,0.25,6,12,3,5.333333333333333,0,3,0.25,6,5.5417,Enrolled
0,1,5,13,0,0.0,5,5,0.0,5,5,0,0.0,5,5,0.0,10,0.0,Dropout
0,1,7,9,6,6.766666666666666,0,1,0.6667,7,7,7,6.114285714285714,0,0,1.0,1,6.4405,Enrolled
0,1,7,18,0,0.0,0,7,0.0,7,13,0,0.0,1,7,0.0,14,0.0,Dropout
0,1,6,9,4,6.0,0,2,0.4444,6,12,4,5.75,0,2,0.3333,4,5.875,Graduate
0,1,7,0,0,0.0,0,7,0.0,8,0,0,0.0,0,8,0.0,15,0.0,Dropout
0,0,8,11,5,5.916,4,3,0.4545,8,11,5,5.916,4,3,0.4545,6,5.916,Dropout
0,1,6,7,6,6.583333333333333,0,0,0.8571,6,7,6,6.333333333333333,0,0,0.8571,0,6.4583,Graduate
0,1,6,11,4,6.5,0,2,0.3636,6,11,4,6.3,0,2,0.3636,4,6.4,Graduate
0,1,5,11,2,6.75,0,3,0.1818,5,11,3,6.166666666666667,0,2,0.2727,5,6.4583,Enrolled
0,1,8,8,8,6.906875,0,0,1.0,8,8,8,6.906875,0,0,1.0,0,6.9069,Graduate
0,0,6,8,5,5.7,0,1,0.625,6,9,5,6.2,0,1,0.5556,2,5.95,Dropout
0,1,7,7,6,6.930833333333333,0,1,0.8571,8,16,0,0.0,1,8,0.0,9,3.4654,Dropout
1,1,6,8,6,6.142857142857143,0,0,0.75,6,7,6,7.083333333333333,0,0,0.8571,0,6.6131,Graduate
0,0,8,9,6,6.379166666666666,1,2,0.6667,8,9,6,6.379166666666666,1,2,0.6667,4,6.3792,Dropout
0,1,7,7,6,6.6,0,1,0.8571,7,7,6,6.6,0,1,0.8571,2,6.6,Graduate
1,1,7,0,0,0.0,0,7,0.0,8,0,0,0.0,0,8,0.0,15,0.0,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,7,6,6.416666666666667,0,0,0.8571,6,7,6,5.833333333333333,0,0,0.8571,0,6.125,Graduate
0,1,6,7,6,7.857142857142857,0,0,0.8571,6,17,5,6.38888888888889,0,1,0.2941,1,7.123,Graduate
0,1,5,7,3,6.166666666666667,0,2,0.4286,5,5,5,5.8,0,0,1.0,2,5.9833,Graduate
0,1,6,11,4,5.375,0,2,0.3636,6,13,2,5.0,0,4,0.1538,6,5.1875,Dropout
0,1,6,7,0,0.0,0,6,0.0,6,16,1,5.0,0,5,0.0625,11,2.5,Dropout
0,1,7,9,7,6.08125,0,0,0.7778,8,8,8,6.9125,0,0,1.0,0,6.4969,Graduate
0,1,6,8,6,6.357142857142857,1,0,0.75,6,8,6,6.3125,0,0,0.75,0,6.3348,Graduate
0,1,6,9,5,6.3,0,1,0.5556,6,8,5,5.7,0,1,0.625,2,6.0,Enrolled
0,1,6,10,4,5.75,0,2,0.4,6,11,6,5.75,0,0,0.5455,2,5.75,Dropout
0,1,6,6,5,6.1,0,1,0.8333,6,7,5,5.4,0,1,0.7143,2,5.75,Enrolled
0,1,5,5,5,5.7,0,0,1.0,6,11,1,5.5,0,5,0.0909,5,5.6,Dropout
1,1,7,7,7,6.928571428571429,0,0,1.0,7,8,7,6.285714285714286,0,0,0.875,0,6.6071,Graduate
0,0,3,3,3,6.166666666666667,0,0,1.0,2,2,2,5.5,0,0,1.0,0,5.8333,Dropout
0,1,7,8,5,5.99,0,2,0.625,7,8,5,5.99,0,2,0.625,4,5.99,Enrolled
0,1,7,21,5,5.45,3,2,0.2381,8,21,3,5.85,1,5,0.1429,7,5.65,Dropout
0,1,12,12,11,7.227272727272728,0,1,0.9167,11,11,10,7.1,0,1,0.9091,2,7.1636,Graduate
1,0,5,7,2,5.75,0,3,0.2857,5,8,2,5.25,0,3,0.25,6,5.5,Dropout
0,1,5,7,5,6.0,0,0,0.7143,5,10,5,5.7,0,0,0.5,0,5.85,Graduate
0,1,8,9,6,6.6725,2,2,0.6667,8,9,6,6.6725,2,2,0.6667,4,6.6725,Enrolled
0,1,23,23,20,6.75,3,3,0.8696,23,23,20,6.75,3,3,0.8696,6,6.75,Graduate
0,1,6,8,5,6.4,0,1,0.625,6,10,6,5.928571428571429,0,0,0.6,1,6.1643,Graduate
0,1,6,6,6,7.25,0,0,1.0,6,7,6,6.75,0,0,0.8571,0,7.0,Graduate
0,1,5,7,5,6.3,0,0,0.7143,5,9,3,6.625,0,2,0.3333,2,6.4625,Dropout
0,1,7,8,6,7.178571428571429,0,1,0.75,7,8,6,7.178571428571429,0,1,0.75,2,7.1786,Graduate
0,1,5,7,4,6.625,0,1,0.5714,5,5,5,6.0,0,0,1.0,1,6.3125,Graduate
0,1,8,8,8,6.7175,0,0,1.0,8,8,8,6.7175,0,0,1.0,0,6.7175,Graduate
0,0,7,0,0,0.0,0,7,0.0,8,0,0,0.0,0,8,0.0,15,0.0,Dropout
0,1,7,15,4,5.7875,0,3,0.2667,7,10,5,6.209999999999999,0,2,0.5,5,5.9987,Enrolled
0,1,6,8,6,5.9375,0,0,0.75,6,11,4,7.3,0,2,0.3636,2,6.6188,Graduate
0,1,12,13,6,6.5,0,6,0.4615,12,14,11,6.916666666666667,0,1,0.7857,7,6.7083,Graduate
0,1,8,8,7,6.512142857142857,0,1,0.875,8,8,7,6.512142857142857,0,1,0.875,2,6.5121,Graduate
0,1,5,12,3,6.0,0,2,0.25,5,12,1,7.5,3,4,0.0833,6,6.75,Dropout
0,1,7,7,7,6.735714285714286,0,0,1.0,8,9,8,6.972222222222222,0,0,0.8889,0,6.854,Graduate
0,1,6,6,6,6.583333333333333,0,0,1.0,6,6,6,7.5,0,0,1.0,0,7.0417,Graduate
0,1,7,8,6,6.0,0,1,0.75,7,8,6,6.0,0,1,0.75,2,6.0,Enrolled
0,1,6,7,6,7.142857142857143,0,0,0.8571,6,8,6,6.625,0,0,0.75,0,6.8839,Graduate
0,1,6,10,5,5.7,0,1,0.5,6,7,6,5.583333333333333,0,0,0.8571,1,5.6417,Graduate
0,1,7,9,5,6.02,0,2,0.5556,7,9,6,5.885714285714285,0,1,0.6667,3,5.9529,Enrolled
0,1,6,8,6,5.642857142857143,0,0,0.75,6,10,6,5.928571428571429,0,0,0.6,0,5.7857,Graduate
0,1,7,9,5,6.964,0,2,0.5556,8,9,7,7.171428571428571,0,1,0.7778,3,7.0677,Graduate
0,1,7,8,6,6.416666666666667,0,1,0.75,6,6,0,0.0,0,6,0.0,7,3.2083,Dropout
0,1,6,8,6,6.8125,0,0,0.75,6,8,6,7.214285714285714,0,0,0.75,0,7.0134,Graduate
1,0,9,9,3,7.166666666666667,0,6,0.3333,7,8,1,7.0,0,6,0.125,12,7.0833,Dropout
0,1,6,12,4,7.375,0,2,0.3333,6,7,4,6.125,0,2,0.5714,4,6.75,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,7,9,6,6.705714285714286,0,1,0.6667,8,12,7,6.647222222222222,0,1,0.5833,2,6.6765,Enrolled
0,1,5,7,4,6.75,0,1,0.5714,5,6,5,5.8,0,0,0.8333,1,6.275,Graduate
0,1,5,10,0,0.0,0,5,0.0,5,10,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,5,9,1,6.0,0,4,0.1111,5,6,3,5.25,0,2,0.5,6,5.625,Enrolled
0,1,5,10,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Enrolled
0,1,6,9,4,6.625,0,2,0.4444,6,11,5,5.9,0,1,0.4545,3,6.2625,Graduate
1,0,7,10,4,5.98,0,3,0.4,7,7,0,0.0,0,7,0.0,10,2.99,Dropout
0,1,7,8,7,6.775,0,0,0.875,8,8,8,7.09375,0,0,1.0,0,6.9344,Graduate
0,1,6,11,5,5.6,0,1,0.4545,6,13,5,5.8,0,1,0.3846,2,5.7,Graduate
0,1,6,6,6,6.25,0,0,1.0,6,6,6,6.416666666666667,0,0,1.0,0,6.3333,Graduate
0,1,6,6,6,7.333333333333333,0,0,1.0,6,6,6,7.083333333333333,0,0,1.0,0,7.2083,Graduate
0,1,1,1,0,0.0,1,1,0.0,5,0,0,0.0,0,5,0.0,6,0.0,Dropout
1,1,13,13,11,6.363636363636364,0,2,0.8462,11,11,10,6.3,0,1,0.9091,3,6.3318,Graduate
0,1,6,7,6,6.666666666666667,0,0,0.8571,6,6,4,6.375,0,2,0.6667,2,6.5208,Graduate
0,1,5,8,4,5.4,0,1,0.5,5,10,2,6.25,0,3,0.2,4,5.825,Dropout
0,1,5,7,4,6.375,0,1,0.5714,5,5,0,0.0,0,5,0.0,6,3.1875,Dropout
1,1,8,15,7,5.5,0,1,0.4667,6,17,1,5.0,0,5,0.0588,6,5.25,Enrolled
0,1,7,11,6,5.997222222222222,0,1,0.5455,8,11,7,6.215714285714285,0,1,0.6364,2,6.1065,Graduate
0,1,6,6,6,6.916666666666667,0,0,1.0,6,7,6,7.214285714285714,0,0,0.8571,0,7.0655,Graduate
0,1,6,0,0,0.0,0,6,0.0,6,11,1,5.0,0,5,0.0909,11,2.5,Dropout
0,1,6,6,6,6.25,0,0,1.0,6,6,6,6.916666666666667,0,0,1.0,0,6.5833,Graduate
0,1,6,6,6,7.083333333333333,0,0,1.0,6,8,6,6.1875,0,0,0.75,0,6.6354,Graduate
0,1,6,11,3,6.166666666666667,0,3,0.2727,6,11,4,6.75,0,2,0.3636,5,6.4583,Dropout
0,1,6,9,4,5.75,0,2,0.4444,6,10,4,5.375,0,2,0.4,4,5.5625,Enrolled
0,1,7,7,6,6.983333333333334,0,1,0.8571,7,7,6,6.983333333333334,0,1,0.8571,2,6.9833,Graduate
0,1,8,12,7,6.314285714285715,0,1,0.5833,8,12,7,6.314285714285715,0,1,0.5833,2,6.3143,Graduate
0,1,6,6,6,6.333333333333333,0,0,1.0,6,6,6,6.916666666666667,0,0,1.0,0,6.625,Dropout
0,1,6,13,4,6.0,0,2,0.3077,6,17,2,5.75,0,4,0.1176,6,5.875,Enrolled
0,1,5,8,3,6.0,0,2,0.375,5,7,5,6.416666666666667,0,0,0.7143,2,6.2083,Graduate
0,1,6,8,5,5.916666666666667,0,1,0.625,6,8,4,6.625,2,2,0.5,3,6.2708,Enrolled
0,1,6,7,5,6.4,0,1,0.7143,6,11,5,6.916666666666667,0,1,0.4545,2,6.6583,Graduate
0,1,6,7,6,7.142857142857143,0,0,0.8571,6,9,3,6.5,0,3,0.3333,3,6.8214,Enrolled
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,6,0,0.0,0,6,0.0,6,12,0,0.0,0,6,0.0,12,0.0,Dropout
0,0,5,5,0,0.0,0,5,0.0,5,9,0,0.0,0,5,0.0,10,0.0,Dropout
0,0,5,7,1,6.5,0,4,0.1429,5,5,2,7.0,0,3,0.4,7,6.75,Dropout
0,1,5,13,4,6.875,1,1,0.3077,5,9,3,6.0,0,2,0.3333,3,6.4375,Enrolled
1,0,6,11,0,0.0,6,6,0.0,6,12,0,0.0,12,6,0.0,12,0.0,Dropout
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,7,6,6.357142857142857,0,0,0.8571,6,8,5,5.916666666666667,0,1,0.625,1,6.1369,Graduate
0,1,8,8,7,6.968571428571429,0,1,0.875,8,8,7,6.968571428571429,0,1,0.875,2,6.9686,Graduate
0,1,6,6,6,7.0,0,0,1.0,6,8,6,6.5625,0,0,0.75,0,6.7812,Graduate
0,1,7,10,5,6.988333333333334,0,2,0.5,8,9,8,6.61111111111111,0,0,0.8889,2,6.7997,Enrolled
1,0,3,3,0,0.0,0,3,0.0,6,0,0,0.0,0,6,0.0,9,0.0,Dropout
0,1,8,12,6,5.84,0,2,0.5,8,12,6,5.84,0,2,0.5,4,5.84,Graduate
0,1,6,13,5,6.5,0,1,0.3846,6,13,2,5.75,0,4,0.1538,5,6.125,Enrolled
0,1,6,8,3,5.833333333333333,0,3,0.375,6,11,5,6.8125,0,1,0.4545,4,6.3229,Enrolled
0,1,8,8,8,7.65,0,0,1.0,8,8,8,7.65,0,0,1.0,0,7.65,Graduate
0,1,5,8,5,6.0,1,0,0.625,5,8,4,7.5,1,1,0.5,1,6.75,Graduate
0,1,5,5,5,7.0,0,0,1.0,5,6,5,7.7,0,0,0.8333,0,7.35,Graduate
0,1,6,7,6,8.0,0,0,0.8571,6,8,6,7.9375,0,0,0.75,0,7.9688,Graduate
0,1,7,10,6,5.333333333333333,0,1,0.6,7,12,6,6.416666666666667,0,1,0.5,2,5.875,Enrolled
0,1,6,8,6,7.3125,0,0,0.75,6,9,6,7.071428571428571,0,0,0.6667,0,7.192,Enrolled
0,1,6,6,6,6.5,0,0,1.0,6,12,0,0.0,0,6,0.0,6,3.25,Dropout
0,1,6,7,6,5.642857142857143,0,0,0.8571,6,9,4,6.75,0,2,0.4444,2,6.1964,Graduate
0,1,8,8,8,7.816875,0,0,1.0,8,8,8,7.816875,0,0,1.0,0,7.8169,Graduate
1,1,7,7,6,7.1,0,1,0.8571,7,7,6,7.1,0,1,0.8571,2,7.1,Graduate
0,1,5,5,5,7.1,0,0,1.0,5,5,5,7.1,0,0,1.0,0,7.1,Graduate
0,1,6,7,6,5.833333333333333,0,0,0.8571,6,6,6,6.166666666666667,0,0,1.0,0,6.0,Dropout
1,0,6,6,0,0.0,0,6,0.0,6,6,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,14,15,12,5.461538461538462,0,2,0.8,13,14,11,6.090909090909091,0,2,0.7857,4,5.7762,Graduate
0,1,5,6,5,5.9,0,0,0.8333,5,8,4,5.8,0,1,0.5,1,5.85,Graduate
0,1,6,8,5,6.3,0,1,0.625,6,11,4,5.625,0,2,0.3636,3,5.9625,Graduate
0,1,18,36,17,6.529411764705882,1,1,0.4722,12,15,12,6.153846153846154,0,0,0.8,1,6.3416,Graduate
0,1,6,9,5,8.0,1,1,0.5556,6,11,4,8.25,0,2,0.3636,3,8.125,Enrolled
0,1,5,8,5,8.083333333333334,2,0,0.625,5,9,5,7.142857142857143,1,0,0.5556,0,7.6131,Graduate
1,0,6,8,4,5.875,0,2,0.5,6,6,6,6.583333333333333,0,0,1.0,2,6.2292,Dropout
0,1,7,14,5,5.6,0,2,0.3571,8,11,6,5.791666666666667,0,2,0.5455,4,5.6958,Enrolled
1,0,5,8,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,15,15,14,5.535714285714286,0,1,0.9333,14,16,12,5.666666666666667,1,2,0.75,3,5.6012,Dropout
0,1,6,10,6,5.833333333333333,0,0,0.6,6,7,6,5.5,0,0,0.8571,0,5.6667,Graduate
0,1,5,10,5,7.9,0,0,0.5,5,5,5,8.8,0,0,1.0,0,8.35,Enrolled
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,6.75,0,0,1.0,0,6.8333,Graduate
1,1,5,5,4,6.0,0,1,0.8,5,6,5,5.8,0,0,0.8333,1,5.9,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled
