Debtor,Tuition fees up to date,1st_sem_enrolled,1st_sem_evaluations,1st_sem_approved,1st_sem_grade,1st_sem_without_evaluations,1st_sem_failed,1st_sem_pass_rate,2nd_sem_enrolled,2nd_sem_evaluations,2nd_sem_approved,2nd_sem_grade,2nd_sem_without_evaluations,2nd_sem_failed,2nd_sem_pass_rate,total_failed,avg_grade,Target,WarningScore,WarningLevel
0,1,7,8,7,6.937857142857142,0,1,0.875,8,9,7,0.0,0,2,0.7778,3,3.4689,Graduate,0.2939624,LOW
0,0,5,9,2,5.0,1,7,0.2222,5,11,1,0.0,0,10,0.0909,17,2.5,Dropout,0.7412119999999999,HIGH
0,1,7,7,6,7.358333333333334,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.6792,Graduate,0.23456320000000003,LOW
0,1,8,8,8,6.555,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.2775,Graduate,0.16134,LOW
0,0,5,12,0,0.0,4,12,0.0,5,8,0,0.0,1,8,0.0,20,0.0,Dropout,0.7999999999999999,HIGH
0,0,5,5,0,0.0,0,5,0.0,5,0,0,0.0,0,0,0.0,5,0.0,Dropout,0.65,HIGH
0,1,10,14,8,7.3125,0,6,0.5714,7,7,5,0.0,0,2,0.7143,8,3.6562,Dropout,0.4493952,MEDIUM
0,1,8,8,7,6.321428571428571,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.1607,Graduate,0.2441432,LOW
1,0,5,8,0,0.0,0,8,0.0,5,7,0,0.0,0,7,0.0,15,0.0,Enrolled,0.7999999999999999,HIGH
0,1,8,8,7,5.985714285714286,0,1,0.875,8,8,7,0.0,0,1,0.875,2,2.9929,Enrolled,0.24817039999999999,LOW
0,1,6,9,6,5.583333333333333,0,3,0.6667,6,15,2,0.0,1,13,0.1333,16,2.7917,Graduate,0.6756792,HIGH
0,1,5,15,2,5.0,0,13,0.1333,5,14,2,0.0,0,12,0.1429,25,2.5,Dropout,0.617904,HIGH
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,7,7,7,7.378571428571428,0,0,1.0,8,9,8,0.0,0,1,0.8889,1,3.6893,Graduate,0.2125648,LOW
0,1,8,12,8,6.1875,0,4,0.6667,9,11,5,0.0,0,6,0.4545,10,3.0938,Graduate,0.5784928,HIGH
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,6,7,6,6.666666666666667,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.3333,Graduate,0.2014328,LOW
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,6,10,1,5.0,0,9,0.1,6,12,0,0.0,0,12,0.0,21,2.5,Dropout,0.652,HIGH
0,1,6,7,6,6.083333333333333,0,1,0.8571,6,9,4,0.0,0,5,0.4444,6,3.0417,Graduate,0.4854192,MEDIUM
0,1,18,19,18,5.947368421052632,0,1,0.9474,13,13,13,0.0,0,0,1.0,1,2.9737,Graduate,0.20283919999999997,LOW
0,1,6,6,6,5.916666666666667,0,0,1.0,6,11,4,0.0,0,7,0.3636,7,2.9583,Dropout,0.5571928,HIGH
0,1,5,5,5,8.2,0,0,1.0,5,5,5,0.0,0,0,1.0,0,4.1,Graduate,0.14160000000000003,LOW
1,1,6,9,5,6.916666666666667,0,4,0.5556,6,7,6,0.0,0,1,0.8571,5,3.4583,Graduate,0.45398479999999997,MEDIUM
0,1,7,7,7,6.938571428571428,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.4693,Graduate,0.1567368,LOW
0,1,6,6,6,6.333333333333333,0,0,1.0,6,8,6,0.0,0,2,0.75,2,3.1667,Graduate,0.2939992,LOW
0,1,10,11,7,6.714285714285714,0,4,0.6364,10,11,10,0.0,0,1,0.9091,5,3.3571,Graduate,0.34578960000000003,MEDIUM
0,1,5,10,3,6.333333333333333,1,7,0.3,5,7,3,0.0,0,4,0.4286,11,3.1667,Graduate,0.5657112,HIGH
0,1,6,9,6,6.785714285714286,0,3,0.6667,6,11,4,0.0,0,7,0.3636,10,3.3929,Graduate,0.5967664,HIGH
0,1,9,12,9,6.727272727272728,0,3,0.75,7,9,6,0.0,0,3,0.6667,6,3.3636,Dropout,0.4025976,MEDIUM
0,0,6,12,3,6.0,0,9,0.25,6,15,3,0.0,0,12,0.2,21,3.0,Dropout,0.702,HIGH
1,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled,0.5,MEDIUM
0,1,7,8,7,6.642857142857143,0,1,0.875,8,11,7,0.0,0,4,0.6364,5,3.3214,Enrolled,0.39709439999999996,MEDIUM
0,1,6,8,5,5.6,0,3,0.625,6,6,6,0.0,0,0,1.0,3,2.8,Graduate,0.2928,LOW
0,1,6,6,5,5.7,0,1,0.8333,6,8,1,0.0,0,7,0.125,8,2.85,Enrolled,0.6365959999999999,HIGH
0,1,5,10,3,7.333333333333333,1,7,0.3,5,5,0,0.0,0,5,0.0,12,3.6667,Dropout,0.6479991999999999,HIGH
0,1,7,7,7,6.728571428571428,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.3643,Graduate,0.1592568,LOW
0,1,5,6,5,6.3,0,1,0.8333,5,8,4,0.0,0,4,0.5,5,3.15,Graduate,0.43439600000000006,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,6,6,6,5.583333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,2.7917,Graduate,0.17299920000000002,LOW
0,1,18,22,18,5.833333333333333,0,4,0.8182,13,13,12,0.0,1,1,0.9231,5,2.9167,Graduate,0.3406952,MEDIUM
0,1,7,7,7,6.142857142857143,0,0,1.0,9,10,8,0.0,0,2,0.8,2,3.0714,Graduate,0.2822864,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,0.4,MEDIUM
0,1,6,7,6,7.214285714285714,0,1,0.8571,6,9,5,0.0,0,4,0.5556,5,3.6071,Graduate,0.4107136,MEDIUM
0,1,6,6,6,5.833333333333333,0,0,1.0,6,6,5,0.0,0,1,0.8333,1,2.9167,Graduate,0.24667520000000004,LOW
0,1,7,8,7,6.060714285714285,0,1,0.875,9,12,8,0.0,0,4,0.6667,5,3.0304,Graduate,0.3955944,MEDIUM
1,1,21,23,21,6.166666666666667,0,2,0.913,19,19,19,0.0,0,0,1.0,2,3.0833,Graduate,0.3329608,LOW
1,0,6,11,3,5.875,0,8,0.2727,6,14,3,0.0,0,11,0.2143,19,2.9375,Dropout,0.7022200000000001,HIGH
0,1,6,13,4,5.75,0,9,0.3077,6,10,3,0.0,0,7,0.3,16,2.875,Dropout,0.583924,HIGH
0,1,17,18,17,5.75,0,1,0.9444,17,17,17,0.0,0,0,1.0,1,2.875,Graduate,0.20544800000000002,LOW
0,1,5,8,3,5.25,0,5,0.375,5,6,4,0.0,1,2,0.6667,7,2.625,Enrolled,0.4636640000000001,MEDIUM
0,1,6,6,4,6.0,0,2,0.6667,6,8,2,0.0,0,6,0.25,8,3.0,Enrolled,0.578004,HIGH
0,1,6,15,4,5.25,0,11,0.2667,6,16,4,0.0,0,12,0.25,23,2.625,Dropout,0.599004,HIGH
0,1,8,11,8,5.9375,0,3,0.7273,6,7,6,0.0,0,1,0.8571,4,2.9688,Graduate,0.32199679999999997,LOW
0,1,15,15,13,5.730769230769231,0,2,0.8667,11,15,10,0.0,1,5,0.6667,7,2.8654,Graduate,0.45855840000000003,MEDIUM
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout,0.7,HIGH
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,0.4,MEDIUM
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,6,7,6,6.333333333333333,0,1,0.8571,6,7,6,0.0,0,1,0.8571,2,3.1667,Graduate,0.2468632,LOW
0,1,7,9,7,7.297222222222222,0,2,0.7778,8,10,8,0.0,0,2,0.8,4,3.6486,Graduate,0.3062096,LOW
0,1,6,8,4,5.875,0,4,0.5,6,10,6,0.0,0,4,0.6,8,2.9375,Graduate,0.48150000000000004,MEDIUM
0,1,7,8,7,6.63,0,1,0.875,8,8,8,0.0,0,0,1.0,1,3.315,Graduate,0.20044,LOW
0,1,9,9,9,6.555555555555555,0,0,1.0,7,7,7,0.0,0,0,1.0,0,3.2778,Graduate,0.16133280000000003,LOW
0,1,8,11,7,6.454285714285715,0,4,0.6364,8,11,7,0.0,0,4,0.6364,8,3.2271,Graduate,0.4607256,MEDIUM
0,1,5,5,5,5.8,0,0,1.0,5,11,3,0.0,0,8,0.2727,8,2.9,Enrolled,0.614044,HIGH
0,1,17,29,14,6.28125,4,15,0.4828,12,24,12,0.0,1,12,0.5,27,3.1406,Graduate,0.5460016,MEDIUM
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,5,5,0,0.0,0,5,0.0,5,6,0,0.0,0,6,0.0,11,0.0,Dropout,0.7,HIGH
0,1,7,11,6,6.716666666666666,0,5,0.5455,7,10,4,0.0,0,6,0.4,11,3.3583,Graduate,0.5728608000000001,HIGH
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout,0.7,HIGH
0,1,5,7,5,7.2,1,2,0.7143,5,5,5,0.0,0,0,1.0,2,3.6,Graduate,0.236456,LOW
0,1,6,11,5,6.8,0,6,0.4545,6,13,3,0.0,0,10,0.2308,16,3.4,Dropout,0.6083160000000001,HIGH
0,1,8,15,7,5.785714285714286,0,8,0.4667,8,15,7,0.0,0,8,0.4667,16,2.8929,Graduate,0.5558984,MEDIUM
0,1,8,8,8,6.695625,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.3478,Graduate,0.1596528,LOW
0,1,5,7,3,6.0,0,4,0.4286,5,7,4,0.0,1,3,0.5714,7,3.0,Graduate,0.45799999999999996,MEDIUM
0,1,8,8,7,6.332857142857142,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.1664,Graduate,0.2440064,LOW
0,1,6,6,4,6.75,0,2,0.6667,6,8,6,0.0,0,2,0.75,4,3.375,Graduate,0.32566399999999995,LOW
0,0,6,12,3,5.5,0,9,0.25,6,12,3,0.0,0,9,0.25,18,2.75,Dropout,0.6940000000000001,HIGH
0,1,6,10,5,6.0,0,5,0.5,6,9,4,0.0,0,5,0.4444,10,3.0,Enrolled,0.5635680000000001,HIGH
0,1,7,7,7,6.942142857142856,0,0,1.0,8,9,8,0.0,0,1,0.8889,1,3.4711,Dropout,0.21780159999999998,LOW
0,1,7,7,6,7.491666666666667,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.7458,Graduate,0.23296480000000003,LOW
0,1,6,13,6,8.076923076923077,0,7,0.4615,6,10,6,0.0,0,4,0.6,11,4.0385,Graduate,0.518156,MEDIUM
0,1,6,6,6,5.916666666666667,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,2.9583,Graduate,0.23901280000000003,LOW
0,1,8,8,7,6.200714285714286,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.1004,Graduate,0.24559040000000001,LOW
1,0,6,6,4,6.5,0,2,0.6667,6,8,4,0.0,0,4,0.5,6,3.25,Dropout,0.542004,MEDIUM
0,1,5,8,3,5.0,0,5,0.375,5,10,4,0.0,0,6,0.4,11,2.5,Dropout,0.578,HIGH
0,1,7,7,2,5.0,0,5,0.2857,7,7,0,0.0,0,7,0.0,12,2.5,Dropout,0.6742839999999999,HIGH
1,0,6,7,6,7.214285714285714,0,1,0.8571,6,7,6,0.0,0,1,0.8571,2,3.6071,Graduate,0.3362936000000001,MEDIUM
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,6,7,6,7.083333333333333,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.5417,Graduate,0.1964312,LOW
1,1,6,9,5,5.785714285714286,0,4,0.5556,6,11,0,0.0,0,11,0.0,15,2.8929,Dropout,0.7972424,HIGH
1,0,5,10,3,6.0,0,7,0.3,5,8,3,0.0,0,5,0.375,12,3.0,Enrolled,0.674,HIGH
0,1,5,11,1,6.0,1,10,0.0909,5,12,0,0.0,4,12,0.0,22,3.0,Dropout,0.6389079999999999,HIGH
0,1,8,8,7,6.1,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.05,Graduate,0.24680000000000002,LOW
0,1,5,9,0,0.0,0,9,0.0,5,5,2,0.0,0,3,0.4,12,0.0,Dropout,0.668,HIGH
0,1,6,8,0,0.0,0,8,0.0,6,10,0,0.0,0,10,0.0,18,0.0,Dropout,0.7,HIGH
0,1,6,10,1,6.0,0,9,0.1,6,14,2,0.0,0,12,0.1429,21,3.0,Enrolled,0.608568,HIGH
0,1,6,6,6,6.666666666666667,0,0,1.0,6,10,5,0.0,0,5,0.5,5,3.3333,Graduate,0.4500008,MEDIUM
0,1,5,6,3,5.5,0,3,0.5,5,6,0,0.0,0,6,0.0,9,2.75,Dropout,0.664,HIGH
0,1,6,6,6,7.25,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.625,Graduate,0.153,LOW
0,1,5,6,5,5.9,0,1,0.8333,5,6,5,0.0,0,1,0.8333,2,2.95,Graduate,0.255872,LOW
0,1,8,8,8,7.12625,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.5631,Graduate,0.1544856,LOW
0,1,6,6,6,6.583333333333333,0,0,1.0,6,7,5,0.0,0,2,0.7143,2,3.2917,Dropout,0.3009952,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,0.4,MEDIUM
0,1,6,14,1,5.75,0,13,0.0714,6,12,2,0.0,0,10,0.1667,23,2.875,Enrolled,0.611952,HIGH
0,1,14,23,11,5.84375,0,12,0.4783,10,20,8,0.0,0,12,0.4,24,2.9219,Graduate,0.5752704,HIGH
0,1,6,9,6,6.083333333333333,0,3,0.6667,6,9,6,0.0,0,3,0.6667,6,3.0417,Graduate,0.4003272,MEDIUM
0,1,6,8,6,5.666666666666667,0,2,0.75,6,12,4,0.0,0,8,0.3333,10,2.8333,Dropout,0.6286768,HIGH
0,1,5,8,3,5.5,0,5,0.375,5,9,2,0.0,0,7,0.2222,12,2.75,Dropout,0.616784,HIGH
0,0,5,12,3,5.666666666666667,0,9,0.25,5,10,1,0.0,0,9,0.1,18,2.8333,Dropout,0.7340008000000001,HIGH
1,0,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout,0.7999999999999999,HIGH
0,1,16,17,16,7.3125,0,1,0.9412,10,12,9,0.0,0,3,0.75,4,3.6562,Graduate,0.33519519999999997,LOW
0,1,5,7,4,5.0,0,3,0.5714,5,8,1,0.0,0,7,0.125,10,2.5,Enrolled,0.6735680000000001,HIGH
0,1,5,10,0,0.0,0,10,0.0,5,5,0,0.0,0,5,0.0,15,0.0,Dropout,0.7,HIGH
0,1,11,16,10,5.9,0,6,0.625,7,7,7,0.0,0,0,1.0,6,2.95,Graduate,0.3792,MEDIUM
0,1,7,7,7,5.857142857142857,0,0,1.0,8,8,8,0.0,0,0,1.0,0,2.9286,Graduate,0.16971360000000002,LOW
0,1,6,8,5,5.6,0,3,0.625,6,12,3,0.0,0,9,0.25,12,2.8,Dropout,0.6377999999999999,HIGH
0,1,7,10,5,5.97,0,5,0.5,7,8,6,0.0,0,2,0.75,7,2.985,Enrolled,0.43835999999999997,MEDIUM
0,1,5,7,0,0.0,0,7,0.0,5,8,0,0.0,0,8,0.0,15,0.0,Dropout,0.7,HIGH
0,1,5,5,5,5.9,0,0,1.0,5,8,3,0.0,0,5,0.375,5,2.95,Graduate,0.49420000000000003,MEDIUM
0,1,7,8,6,6.198333333333334,0,2,0.75,8,9,7,0.0,0,2,0.7778,4,3.0992,Graduate,0.3233952,LOW
0,1,8,9,8,6.890625,1,1,0.8889,8,9,8,0.0,1,1,0.8889,2,3.4453,Graduate,0.2350888,LOW
0,1,8,9,8,7.18875,1,1,0.8889,8,9,8,0.0,1,1,0.8889,2,3.5944,Graduate,0.2315104,LOW
0,0,7,14,0,0.0,0,14,0.0,8,0,0,0.0,0,0,0.0,14,0.0,Dropout,0.7999999999999999,HIGH
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,7,12,4,6.6875,0,8,0.3333,7,8,6,0.0,0,2,0.75,10,3.3438,Enrolled,0.5330848,MEDIUM
1,0,6,9,5,6.1,0,4,0.5556,6,9,4,0.0,0,5,0.4444,9,3.05,Dropout,0.63904,HIGH
1,1,6,8,6,6.333333333333333,0,2,0.75,6,7,6,0.0,0,1,0.8571,3,3.1667,Graduate,0.3854312,MEDIUM
0,1,5,8,4,6.25,0,4,0.5,5,7,3,0.0,1,4,0.4286,8,3.125,Enrolled,0.504992,MEDIUM
0,1,7,9,6,6.416666666666667,0,3,0.6667,8,12,6,0.0,0,6,0.5,9,3.2083,Enrolled,0.5330048000000001,MEDIUM
0,0,3,3,2,5.0,0,1,0.6667,6,0,0,0.0,0,0,0.0,1,2.5,Dropout,0.5500039999999999,MEDIUM
0,0,6,12,0,0.0,0,12,0.0,5,10,0,0.0,0,10,0.0,22,0.0,Dropout,0.7999999999999999,HIGH
0,1,5,11,3,5.166666666666667,0,8,0.2727,5,10,4,0.0,0,6,0.4,14,2.5833,Enrolled,0.5841848,HIGH
0,1,6,9,6,6.916666666666667,0,3,0.6667,6,12,5,0.0,0,7,0.4167,10,3.4583,Graduate,0.5803288,HIGH
0,1,5,9,5,6.333333333333333,2,4,0.5556,5,7,4,0.0,0,3,0.5714,7,3.1667,Enrolled,0.4438392,MEDIUM
0,1,6,6,6,6.75,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.375,Graduate,0.159,LOW
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout,0.7,HIGH
0,1,5,10,3,5.625,0,7,0.3,5,9,3,0.0,0,6,0.3333,13,2.8125,Enrolled,0.581836,HIGH
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,5,5,1,5.0,0,4,0.2,5,5,0,0.0,0,5,0.0,9,2.5,Dropout,0.6340000000000001,HIGH
0,1,6,6,6,6.833333333333333,0,0,1.0,6,8,5,0.0,0,3,0.625,3,3.4167,Graduate,0.3529992,MEDIUM
0,1,8,8,7,6.177857142857142,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.0889,Graduate,0.24586639999999998,LOW
0,1,6,6,6,6.083333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.0417,Graduate,0.16699920000000001,LOW
0,1,6,7,4,5.5,0,3,0.5714,6,7,3,0.0,0,4,0.4286,7,2.75,Dropout,0.49256,MEDIUM
0,0,12,12,9,6.11111111111111,2,3,0.75,12,12,9,0.0,0,3,0.75,6,3.0556,Dropout,0.48666560000000003,MEDIUM
0,0,6,17,2,6.25,0,15,0.1176,6,10,0,0.0,0,10,0.0,25,3.125,Dropout,0.739112,HIGH
0,1,6,7,6,6.75,0,1,0.8571,6,7,6,0.0,0,1,0.8571,2,3.375,Graduate,0.241864,LOW
0,1,6,15,2,6.0,0,13,0.1333,6,12,0,0.0,0,12,0.0,25,3.0,Dropout,0.643996,HIGH
0,1,5,10,0,0.0,1,10,0.0,5,13,0,0.0,0,13,0.0,23,0.0,Dropout,0.7,HIGH
0,1,5,11,5,6.166666666666667,2,6,0.4545,5,7,5,0.0,0,2,0.7143,8,3.0833,Graduate,0.47249680000000005,MEDIUM
0,1,5,5,5,6.0,0,0,1.0,5,6,5,0.0,0,1,0.8333,1,3.0,Graduate,0.244676,LOW
0,1,7,10,6,6.291666666666667,0,4,0.6,8,8,7,0.0,0,1,0.875,5,3.1458,Graduate,0.35650079999999995,MEDIUM
1,0,6,11,3,6.0,0,8,0.2727,6,11,2,0.0,0,9,0.1818,17,3.0,Enrolled,0.70982,HIGH
0,1,7,9,7,7.558333333333334,0,2,0.7778,8,9,8,0.0,0,1,0.8889,3,3.7792,Graduate,0.26596319999999996,LOW
0,1,6,12,1,8.5,0,11,0.0833,6,12,1,0.0,0,11,0.0833,22,4.25,Enrolled,0.584672,HIGH
0,1,6,10,6,5.416666666666667,0,4,0.6,6,7,6,0.0,0,1,0.8571,5,2.7083,Graduate,0.3684328,MEDIUM
0,1,5,8,4,6.75,0,4,0.5,6,10,6,0.0,0,4,0.6,8,3.375,Enrolled,0.471,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled,0.4,MEDIUM
0,1,7,10,6,6.017857142857143,0,4,0.6,8,9,7,0.0,0,2,0.7778,6,3.0089,Enrolled,0.3975624,MEDIUM
1,0,5,6,5,5.3,0,1,0.8333,5,7,5,0.0,0,2,0.7143,3,2.65,Dropout,0.426392,MEDIUM
0,1,6,7,6,7.416666666666667,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.7083,Graduate,0.19243280000000001,LOW
1,1,5,12,3,5.25,0,9,0.25,5,8,4,0.0,0,4,0.5,13,2.625,Graduate,0.6769999999999999,HIGH
0,1,5,13,4,6.166666666666667,0,9,0.3077,5,14,2,0.0,4,12,0.1429,21,3.0833,Graduate,0.6229128,HIGH
0,1,7,7,6,5.841666666666666,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,2.9208,Graduate,0.2527648,LOW
1,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.5,MEDIUM
0,1,6,8,5,6.9,0,3,0.625,6,7,6,0.0,0,1,0.8571,4,3.45,Graduate,0.318632,LOW
0,1,8,8,7,6.621428571428572,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.3107,Enrolled,0.2405432,LOW
0,1,7,7,7,6.242857142857143,0,0,1.0,8,12,8,0.0,0,4,0.6667,4,3.1214,Graduate,0.3784104,MEDIUM
0,1,13,16,8,5.25,0,8,0.5,12,19,9,0.0,0,10,0.4737,18,2.625,Enrolled,0.5643640000000001,HIGH
0,1,5,5,0,0.0,0,5,0.0,5,6,0,0.0,0,6,0.0,11,0.0,Dropout,0.7,HIGH
0,1,6,6,6,6.25,0,0,1.0,6,7,5,0.0,0,2,0.7143,2,3.125,Graduate,0.304996,LOW
0,0,6,6,0,0.0,6,6,0.0,6,12,0,0.0,0,12,0.0,18,0.0,Dropout,0.7999999999999999,HIGH
0,1,6,8,6,7.0,0,2,0.75,6,8,6,0.0,0,2,0.75,4,3.5,Graduate,0.316,LOW
0,1,6,8,5,5.916666666666667,0,3,0.625,6,6,6,0.0,0,0,1.0,3,2.9583,Graduate,0.2890008,LOW
0,1,6,14,6,7.769230769230769,0,8,0.4286,6,9,6,0.0,0,3,0.6667,11,3.8846,Graduate,0.5191456,MEDIUM
0,1,6,8,5,6.4,0,3,0.625,6,10,5,0.0,0,5,0.5,8,3.2,Enrolled,0.4982,MEDIUM
0,1,6,7,6,5.583333333333333,0,1,0.8571,6,12,3,0.0,0,9,0.25,10,2.7917,Enrolled,0.6658512,HIGH
0,1,6,6,6,6.416666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.2083,Graduate,0.16300080000000003,LOW
0,1,7,8,7,6.3625,0,1,0.875,8,8,8,0.0,0,0,1.0,1,3.1812,Graduate,0.2036512,LOW
0,1,6,6,6,7.166666666666667,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.5833,Enrolled,0.2240128,LOW
0,1,8,8,7,7.156428571428571,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.5782,Graduate,0.2341232,LOW
0,1,6,7,6,7.928571428571429,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.9643,Graduate,0.1862888,LOW
0,1,5,10,2,6.75,0,8,0.2,5,11,5,0.0,1,6,0.4545,14,3.375,Enrolled,0.56664,HIGH
0,1,6,6,6,6.333333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.1667,Graduate,0.1639992,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,6,7,6,6.642857142857143,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.3214,Graduate,0.20171840000000002,LOW
0,1,7,9,6,6.0,0,3,0.6667,6,6,6,0.0,0,0,1.0,3,3.0,Graduate,0.28466400000000003,LOW
0,1,5,6,0,0.0,0,6,0.0,5,5,0,0.0,0,5,0.0,11,0.0,Dropout,0.7,HIGH
0,1,6,7,6,6.166666666666667,0,1,0.8571,6,6,2,0.0,0,4,0.3333,5,3.0833,Dropout,0.48552880000000004,MEDIUM
0,1,8,8,7,7.05,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.525,Graduate,0.2354,LOW
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,7,8,7,6.26875,0,1,0.875,8,9,7,0.0,0,2,0.7778,3,3.1344,Graduate,0.3019904,LOW
0,1,5,6,0,0.0,0,6,0.0,5,5,0,0.0,0,5,0.0,11,0.0,Dropout,0.7,HIGH
0,1,8,8,7,6.771428571428572,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.3857,Graduate,0.2387432,LOW
1,0,5,7,1,5.5,0,6,0.1429,5,9,0,0.0,0,9,0.0,15,2.75,Dropout,0.751148,HIGH
0,1,5,8,4,5.375,0,4,0.5,5,5,5,0.0,0,0,1.0,4,2.6875,Graduate,0.3355,LOW
0,1,6,7,5,5.5,0,2,0.7143,6,7,5,0.0,0,2,0.7143,4,2.75,Graduate,0.339712,MEDIUM
0,1,6,7,6,7.666666666666667,0,1,0.8571,5,5,5,0.0,0,0,1.0,1,3.8333,Graduate,0.1894328,LOW
0,1,6,6,6,6.5,0,0,1.0,6,8,5,0.0,0,3,0.625,3,3.25,Graduate,0.35700000000000004,MEDIUM
0,1,5,14,1,5.0,0,13,0.0714,5,13,2,0.0,0,11,0.1538,24,2.5,Dropout,0.621984,HIGH
0,1,6,7,6,6.785714285714286,0,1,0.8571,6,8,6,0.0,0,2,0.75,3,3.3929,Graduate,0.3014224,LOW
0,1,6,10,6,6.714285714285714,0,4,0.6,6,11,5,0.0,0,6,0.4545,10,3.3571,Enrolled,0.5641696,HIGH
1,1,6,7,6,6.583333333333333,0,1,0.8571,6,9,5,0.0,0,4,0.5556,5,3.2917,Enrolled,0.5182832,MEDIUM
0,1,5,7,4,5.5,0,3,0.5714,5,7,4,0.0,0,3,0.5714,6,2.75,Graduate,0.422576,MEDIUM
0,1,11,11,11,6.909090909090909,0,0,1.0,11,11,11,0.0,0,0,1.0,0,3.4545,Graduate,0.157092,LOW
0,1,15,17,13,6.0,0,4,0.7647,13,13,9,0.0,0,4,0.6923,8,3.0,Dropout,0.46591999999999995,MEDIUM
0,1,7,8,7,6.25625,0,1,0.875,8,8,8,0.0,0,0,1.0,1,3.1281,Graduate,0.2049256,LOW
