Debtor,Tuition fees up to date,1st_sem_enrolled,1st_sem_evaluations,1st_sem_approved,1st_sem_grade,1st_sem_without_evaluations,1st_sem_failed,1st_sem_pass_rate,2nd_sem_enrolled,2nd_sem_evaluations,2nd_sem_approved,2nd_sem_grade,2nd_sem_without_evaluations,2nd_sem_failed,2nd_sem_pass_rate,total_failed,avg_grade,Target,WarningScore,WarningLevel
0,1,5,7,5,5.8,0,0,0.7143,5,11,5,5.7,4,0,0.4545,0,5.75,Graduate,0.220456,MEDIUM
0,1,6,6,6,7.083333333333333,0,0,1.0,6,6,6,7.0,0,0,1.0,0,7.0417,Graduate,0.07099920000000001,LOW
0,1,7,9,1,4.9,0,6,0.1111,7,7,0,0.0,0,7,0.0,13,2.45,Dropout,0.654532,HIGH
0,1,5,12,4,5.357142857142857,0,1,0.3333,5,9,4,5.5,0,1,0.4444,2,5.4286,Graduate,0.2674976,MEDIUM
0,1,5,7,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout,0.7,HIGH
1,1,6,13,3,6.166666666666667,0,3,0.2308,6,12,1,6.5,0,5,0.0833,8,6.3333,Dropout,0.5923728,HIGH
0,1,6,13,6,6.5,0,0,0.4615,6,15,6,6.125,0,0,0.4,0,6.3125,Graduate,0.19188000000000002,MEDIUM
0,1,5,7,4,5.7,0,1,0.5714,5,5,4,5.625,0,1,0.8,2,5.6625,Graduate,0.21438800000000002,MEDIUM
0,1,7,7,6,6.383333333333333,0,1,0.8571,7,7,6,6.383333333333333,0,1,0.8571,2,6.3833,Graduate,0.1696648,LOW
1,1,6,11,5,6.3,0,1,0.4545,6,6,6,6.333333333333333,0,0,1.0,1,6.3167,Graduate,0.2620392,MEDIUM
0,1,7,8,7,6.5,0,0,0.875,5,5,5,6.7,0,0,1.0,0,6.6,Graduate,0.09160000000000001,LOW
0,1,7,7,6,7.158333333333334,0,1,0.8571,7,7,6,7.158333333333334,0,1,0.8571,2,7.1583,Graduate,0.1510648,LOW
0,1,5,7,4,6.375,0,1,0.5714,5,5,5,6.0,0,0,1.0,1,6.1875,Graduate,0.15578799999999998,LOW
0,1,5,5,5,6.7,0,0,1.0,5,5,5,6.3,0,0,1.0,0,6.5,Graduate,0.084,LOW
1,0,6,6,0,0.0,0,6,0.0,5,5,0,0.0,0,5,0.0,11,0.0,Dropout,0.7999999999999999,HIGH
0,1,5,6,4,7.875,0,1,0.6667,5,5,5,6.9,0,0,1.0,1,7.3875,Graduate,0.11936399999999998,LOW
0,1,6,9,5,6.2,0,1,0.5556,6,11,1,5.5,0,5,0.0909,6,5.85,Dropout,0.48082,HIGH
0,1,6,8,6,5.75,0,0,0.75,6,7,6,6.166666666666667,0,0,0.8571,0,5.9583,Graduate,0.12843279999999999,LOW
0,1,5,5,5,6.7,0,0,1.0,5,5,5,7.0,0,0,1.0,0,6.85,Graduate,0.07560000000000001,LOW
0,1,5,9,3,5.833333333333333,0,2,0.3333,5,7,5,5.9,0,0,0.7143,2,5.8667,Enrolled,0.23539119999999997,MEDIUM
0,1,7,0,0,0.0,0,7,0.0,8,0,0,0.0,0,8,0.0,15,0.0,Dropout,0.7,HIGH
0,1,8,11,7,6.642857142857143,0,1,0.6364,7,13,5,5.8,0,2,0.3846,3,6.2214,Dropout,0.3093664,MEDIUM
0,1,6,10,4,5.75,0,2,0.4,6,16,2,5.25,0,4,0.125,6,5.5,Dropout,0.46099999999999997,HIGH
0,1,9,11,8,6.625,0,1,0.7273,7,8,7,5.857142857142857,0,0,0.875,1,6.2411,Graduate,0.1520296,LOW
0,1,14,24,11,6.125,3,3,0.4583,10,12,10,6.7,0,0,0.8333,3,6.4125,Graduate,0.23277199999999998,MEDIUM
0,1,7,8,6,6.0,0,1,0.75,7,8,6,6.0,0,1,0.75,2,6.0,Enrolled,0.19599999999999998,MEDIUM
0,1,6,10,1,6.0,0,5,0.1,6,6,0,0.0,0,6,0.0,11,3.0,Dropout,0.6400000000000001,HIGH
0,1,15,15,13,5.461538461538462,0,2,0.8667,10,10,7,5.571428571428571,0,3,0.7,5,5.5165,Graduate,0.32560800000000006,MEDIUM
0,1,12,12,10,6.0,0,2,0.8333,10,11,5,5.5,0,5,0.4545,7,5.75,Dropout,0.44473599999999996,HIGH
0,1,5,10,5,6.857142857142857,0,0,0.5,5,7,5,7.2,0,0,0.7143,0,7.0286,Graduate,0.13416959999999997,LOW
0,1,5,8,1,5.0,0,4,0.125,5,8,2,6.5,0,3,0.25,7,5.75,Dropout,0.44200000000000006,HIGH
0,1,6,18,2,5.166666666666667,0,4,0.1111,6,7,6,5.75,0,0,0.8571,4,5.4583,Graduate,0.3115448,MEDIUM
0,1,7,8,7,6.364285714285714,0,0,0.875,8,8,8,7.3125,0,0,1.0,0,6.8384,Graduate,0.08587840000000001,LOW
0,0,15,22,12,6.666666666666667,0,3,0.5455,8,8,8,6.4375,0,0,1.0,3,6.5521,Dropout,0.3091096,MEDIUM
0,1,11,20,9,6.11111111111111,0,2,0.45,9,16,9,5.8,0,0,0.5625,2,5.9556,Enrolled,0.23606560000000001,MEDIUM
0,1,6,7,6,5.666666666666667,0,0,0.8571,6,9,6,5.416666666666667,0,0,0.6667,0,5.5417,Graduate,0.1831752,MEDIUM
1,1,5,8,4,5.5,0,1,0.5,5,7,4,6.0,0,1,0.5714,2,5.75,Enrolled,0.33628800000000003,MEDIUM
0,1,5,5,5,6.9,0,0,1.0,5,6,5,6.9,0,0,0.8333,0,6.9,Graduate,0.12107599999999999,LOW
0,1,7,16,1,6.0,0,6,0.0625,7,13,0,0.0,1,7,0.0,13,3.0,Dropout,0.6355,HIGH
0,0,6,9,4,5.625,0,2,0.4444,6,11,3,5.083333333333333,0,3,0.2727,5,5.3542,Dropout,0.4984712,HIGH
0,1,5,6,4,5.25,0,1,0.6667,5,6,5,6.0,0,0,0.8333,1,5.625,Graduate,0.17500000000000002,MEDIUM
0,1,18,20,18,5.777777777777778,0,0,0.9,13,13,13,5.807692307692308,0,0,1.0,0,5.7927,Graduate,0.10897520000000001,LOW
0,1,6,13,1,7.0,0,5,0.0769,6,7,0,0.0,0,6,0.0,11,3.5,Dropout,0.625228,HIGH
0,0,6,17,1,6.5,0,5,0.0588,6,8,0,0.0,0,6,0.0,11,3.25,Dropout,0.729056,HIGH
0,1,6,13,2,5.5,0,4,0.1538,6,14,1,5.5,0,5,0.0714,9,5.5,Dropout,0.536464,HIGH
0,1,8,8,7,6.840714285714285,0,1,0.875,8,8,7,6.840714285714285,0,1,0.875,2,6.8407,Enrolled,0.15582320000000002,LOW
0,1,7,11,6,6.05,0,1,0.5455,7,7,6,6.308333333333334,0,1,0.8571,2,6.1792,Enrolled,0.1994912,MEDIUM
0,1,6,8,4,5.25,0,2,0.5,6,8,4,5.625,0,2,0.5,4,5.4375,Graduate,0.3095,MEDIUM
0,1,7,10,5,5.97,0,2,0.5,7,8,6,6.4,0,1,0.75,3,6.185,Enrolled,0.24156000000000002,MEDIUM
1,0,7,11,4,6.43,0,3,0.3636,7,10,5,5.783333333333334,0,2,0.5,5,6.1067,Dropout,0.43435120000000005,HIGH
0,1,6,10,6,7.125,0,0,0.6,6,7,6,7.0,0,0,0.8571,0,7.0625,Graduate,0.11393199999999999,LOW
0,0,7,0,0,0.0,0,7,0.0,8,0,0,0.0,0,8,0.0,15,0.0,Dropout,0.7999999999999999,HIGH
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,1.0,HIGH
0,1,7,7,7,6.947142857142856,0,0,1.0,8,8,8,7.18125,0,0,1.0,0,7.0642,Graduate,0.07045920000000001,LOW
0,1,7,8,7,6.734375,0,0,0.875,8,8,8,6.656875,0,0,1.0,0,6.6956,Graduate,0.08930560000000001,LOW
0,1,5,5,5,6.8,0,0,1.0,5,5,5,7.3,0,0,1.0,0,7.05,Graduate,0.07080000000000002,LOW
0,1,6,6,6,7.333333333333333,0,0,1.0,6,6,6,6.916666666666667,0,0,1.0,0,7.125,Graduate,0.06899999999999999,LOW
0,1,6,6,6,6.833333333333333,0,0,1.0,6,7,6,6.5,0,0,0.8571,0,6.6667,Graduate,0.12001120000000001,LOW
0,1,12,22,10,6.65,0,2,0.4545,11,11,11,6.863636363636364,0,0,1.0,2,6.7568,Graduate,0.1814768,MEDIUM
0,1,11,13,11,6.727272727272728,0,0,0.8462,11,13,7,6.214285714285714,0,4,0.5385,4,6.4708,Graduate,0.3154648,MEDIUM
0,1,8,8,8,6.708125,0,0,1.0,8,8,8,6.708125,0,0,1.0,0,6.7081,Graduate,0.07900560000000001,LOW
0,1,7,0,0,0.0,0,7,0.0,8,0,0,0.0,0,8,0.0,15,0.0,Dropout,0.7,HIGH
0,1,6,6,6,5.666666666666667,0,0,1.0,6,8,5,6.5,0,1,0.625,1,6.0833,Graduate,0.2290008,MEDIUM
0,1,6,8,6,8.0,0,0,0.75,6,10,6,7.3125,0,0,0.6,0,7.6562,Dropout,0.1382512,LOW
1,1,6,8,5,5.5,0,1,0.625,6,12,6,5.083333333333333,0,0,0.5,1,5.2917,Enrolled,0.33799920000000006,MEDIUM
0,1,6,8,6,6.428571428571429,0,0,0.75,6,9,5,6.2,0,1,0.5556,1,6.3143,Enrolled,0.2128888,MEDIUM
0,0,5,5,0,0.0,0,5,0.0,5,6,0,0.0,0,5,0.0,10,0.0,Dropout,0.7999999999999999,HIGH
0,1,5,5,5,7.4,0,0,1.0,5,5,5,7.1,0,0,1.0,0,7.25,Graduate,0.066,LOW
0,0,5,7,1,6.5,0,4,0.1429,5,5,2,7.0,0,3,0.4,7,6.75,Dropout,0.504568,HIGH
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,1.0,HIGH
1,0,9,14,4,5.0,0,5,0.2857,6,6,1,5.0,0,5,0.1667,10,5.0,Dropout,0.6676080000000001,HIGH
1,1,6,11,5,5.6,0,1,0.4545,6,7,6,6.0,0,0,0.8571,1,5.8,Graduate,0.285872,MEDIUM
0,1,6,8,6,5.916666666666667,0,0,0.75,6,11,3,6.5,0,3,0.2727,3,6.2083,Graduate,0.3546448,MEDIUM
0,1,5,0,0,0.0,0,5,0.0,5,0,0,0.0,0,5,0.0,10,0.0,Dropout,0.7,HIGH
0,1,5,8,2,5.25,0,3,0.25,5,10,0,0.0,0,5,0.0,8,2.625,Dropout,0.607,HIGH
0,0,5,8,5,6.25,0,0,0.625,5,7,5,6.785714285714286,0,0,0.7143,0,6.5179,Dropout,0.2364264,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,1.0,HIGH
0,1,10,10,5,5.5,0,5,0.5,7,8,2,5.0,0,5,0.25,10,5.25,Enrolled,0.5640000000000001,HIGH
0,1,10,14,9,6.166666666666667,0,1,0.6429,10,12,8,6.0,0,2,0.6667,3,6.0833,Graduate,0.23923279999999997,MEDIUM
0,1,6,9,0,0.0,0,6,0.0,6,8,1,5.0,1,5,0.125,11,2.5,Dropout,0.63,HIGH
1,1,5,14,1,8.5,0,4,0.0714,5,10,2,5.5,0,3,0.2,7,7.0,Enrolled,0.520288,HIGH
0,1,5,5,5,5.5,0,0,1.0,5,11,3,5.714285714285714,0,2,0.2727,2,5.6071,Enrolled,0.3690736,MEDIUM
0,1,6,11,5,5.571428571428571,0,1,0.4545,6,9,6,5.785714285714286,0,0,0.6667,1,5.6786,Graduate,0.2040176,MEDIUM
0,0,8,19,5,6.083333333333333,0,3,0.2632,7,12,5,6.0,0,2,0.4167,5,6.0417,Dropout,0.4506072,HIGH
1,0,5,9,2,5.5,0,3,0.2222,5,8,2,5.75,2,3,0.25,6,5.625,Dropout,0.507224,HIGH
0,0,5,8,1,5.5,0,4,0.125,5,6,3,5.333333333333333,1,2,0.5,6,5.4167,Dropout,0.4999992,HIGH
0,1,6,10,4,6.625,0,2,0.4,6,13,5,5.9,0,1,0.3846,3,6.2625,Graduate,0.28001200000000004,MEDIUM
0,1,6,7,0,0.0,0,6,0.0,6,11,1,5.0,0,5,0.0909,11,2.5,Enrolled,0.632728,HIGH
0,0,6,17,2,6.25,0,4,0.1176,6,10,0,0.0,0,6,0.0,10,3.125,Dropout,0.739112,HIGH
0,0,10,10,7,6.071428571428571,0,3,0.7,9,9,4,6.125,0,5,0.4444,8,6.0982,Dropout,0.5532112,HIGH
0,1,5,8,3,6.0,0,2,0.375,5,10,3,5.666666666666667,0,2,0.3,4,5.8333,Dropout,0.3410008,MEDIUM
0,1,6,6,4,5.625,0,2,0.6667,6,9,4,5.214285714285714,0,2,0.4444,4,5.4196,Enrolled,0.3455016,MEDIUM
0,0,4,8,0,0.0,1,4,0.0,6,0,0,0.0,0,6,0.0,10,0.0,Dropout,0.7999999999999999,HIGH
1,0,6,7,5,6.2,0,1,0.7143,6,8,4,6.5,0,2,0.5,3,6.35,Enrolled,0.383316,HIGH
0,1,6,6,6,6.416666666666667,0,0,1.0,6,8,6,6.333333333333333,2,0,0.75,0,6.375,Graduate,0.15700000000000003,LOW
0,1,5,7,1,6.5,0,4,0.1429,5,7,2,5.0,0,3,0.2857,7,5.75,Enrolled,0.437712,HIGH
1,0,7,7,5,6.0,0,2,0.7143,7,7,3,5.833333333333333,0,4,0.4286,6,5.9167,Dropout,0.5037072,HIGH
0,1,6,13,2,6.0,0,4,0.1538,6,12,1,6.5,0,5,0.0833,9,6.25,Dropout,0.515132,HIGH
0,1,7,18,0,0.0,0,7,0.0,7,7,0,0.0,0,7,0.0,14,0.0,Dropout,0.7,HIGH
0,1,5,0,0,0.0,0,5,0.0,5,0,0,0.0,0,5,0.0,10,0.0,Dropout,0.7,HIGH
0,1,6,10,6,5.6875,0,0,0.6,6,10,5,5.8,0,1,0.5,1,5.7438,Graduate,0.22414879999999998,MEDIUM
1,1,6,15,2,6.0,0,4,0.1333,6,7,0,0.0,0,6,0.0,10,3.0,Dropout,0.743996,HIGH
0,1,6,6,6,5.916666666666667,0,0,1.0,6,6,6,5.833333333333333,0,0,1.0,0,5.875,Enrolled,0.09899999999999999,LOW
0,1,6,17,1,6.0,0,5,0.0588,6,23,2,5.25,1,4,0.087,9,5.625,Dropout,0.523336,HIGH
0,1,6,7,3,6.0,0,3,0.4286,6,7,2,5.5,0,4,0.2857,7,5.75,Dropout,0.443436,HIGH
0,1,6,7,6,6.357142857142857,0,0,0.8571,6,8,5,5.916666666666667,0,1,0.625,1,6.1369,Graduate,0.21056640000000001,MEDIUM
0,1,8,8,8,7.65,0,0,1.0,8,8,8,7.65,0,0,1.0,0,7.65,Graduate,0.0564,LOW
0,0,8,12,2,5.75,2,6,0.1667,7,9,0,0.0,0,7,0.0,13,2.875,Dropout,0.751004,HIGH
0,1,5,12,1,6.5,0,4,0.0833,5,8,3,6.3,0,2,0.375,6,6.4,Enrolled,0.389736,HIGH
0,1,6,12,0,0.0,0,6,0.0,6,10,0,0.0,0,6,0.0,12,0.0,Dropout,0.7,HIGH
0,1,7,0,0,0.0,0,7,0.0,8,0,0,0.0,0,8,0.0,15,0.0,Dropout,0.7,HIGH
0,1,5,8,4,5.5,0,1,0.5,5,8,5,6.0,0,0,0.625,1,5.75,Enrolled,0.20200000000000004,MEDIUM
0,0,6,7,3,6.333333333333333,0,3,0.4286,6,10,5,6.5625,0,1,0.5,4,6.4479,Dropout,0.39096240000000004,HIGH
0,1,6,6,6,6.75,0,0,1.0,6,6,6,7.0,0,0,1.0,0,6.875,Graduate,0.07500000000000001,LOW
0,1,5,7,5,6.0,0,0,0.7143,5,10,5,5.7,0,0,0.5,0,5.85,Graduate,0.205316,MEDIUM
1,0,5,6,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout,0.7999999999999999,HIGH
0,1,6,8,5,5.9,0,1,0.625,6,8,4,5.25,0,2,0.5,3,5.575,Dropout,0.2912,MEDIUM
0,0,6,12,2,5.75,0,4,0.1667,6,13,1,6.5,0,5,0.0769,9,6.125,Dropout,0.6214719999999999,HIGH
0,1,5,11,2,5.75,0,3,0.1818,5,10,3,6.0,0,2,0.3,5,5.875,Enrolled,0.370456,MEDIUM
0,1,7,7,6,7.308333333333334,0,1,0.8571,7,7,6,7.308333333333334,0,1,0.8571,2,7.3083,Graduate,0.1474648,LOW
0,1,8,8,7,7.03,0,1,0.875,8,8,7,7.03,0,1,0.875,2,7.03,Enrolled,0.15127999999999997,LOW
1,1,6,9,4,5.5,0,2,0.4444,6,12,3,5.666666666666667,0,3,0.25,5,5.5833,Dropout,0.4993288,HIGH
0,1,5,0,0,0.0,0,5,0.0,5,0,0,0.0,0,5,0.0,10,0.0,Dropout,0.7,HIGH
0,1,14,22,7,6.096153846153846,5,7,0.3182,14,22,7,6.096153846153846,5,7,0.3182,14,6.0962,Graduate,0.5027792,HIGH
0,1,6,6,6,6.416666666666667,0,0,1.0,6,7,6,6.166666666666667,0,0,0.8571,0,6.2917,Graduate,0.12901120000000002,LOW
0,1,5,8,5,6.4375,0,0,0.625,5,6,5,5.916666666666667,0,0,0.8333,0,6.1771,Graduate,0.1350856,LOW
0,1,6,6,6,6.083333333333333,0,0,1.0,6,6,6,6.25,0,0,1.0,0,6.1667,Graduate,0.09199920000000002,LOW
0,1,6,11,6,6.714285714285714,0,0,0.5455,6,12,6,6.428571428571429,0,0,0.5,0,6.5714,Graduate,0.16774640000000002,LOW
0,1,6,6,6,7.25,0,0,1.0,6,8,6,7.333333333333333,0,0,0.75,0,7.2917,Graduate,0.1349992,LOW
0,1,7,7,7,6.071428571428571,0,0,1.0,7,7,7,6.428571428571429,0,0,1.0,0,6.25,Graduate,0.09,LOW
0,1,5,6,4,5.625,0,1,0.6667,5,10,3,5.857142857142857,0,2,0.3,3,5.7411,Enrolled,0.3482176,MEDIUM
0,1,7,7,6,6.95,0,1,0.8571,7,7,6,6.95,0,1,0.8571,2,6.95,Graduate,0.15606399999999998,LOW
0,1,7,12,3,6.883333333333333,0,4,0.25,7,11,3,6.033333333333334,0,4,0.2727,8,6.4583,Dropout,0.44318480000000005,HIGH
0,1,15,17,13,5.807692307692308,0,2,0.7647,14,14,11,6.272727272727272,0,3,0.7857,5,6.0402,Dropout,0.2810032,MEDIUM
0,1,6,6,6,7.583333333333333,0,0,1.0,6,7,6,7.071428571428571,0,0,0.8571,0,7.3274,Graduate,0.10415440000000004,LOW
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout,0.7,HIGH
0,1,5,10,2,7.25,1,3,0.2,5,9,3,5.666666666666667,0,2,0.3333,5,6.4583,Enrolled,0.3523368,MEDIUM
0,1,6,9,5,5.4,0,1,0.5556,6,8,6,5.357142857142857,0,0,0.75,1,5.3786,Graduate,0.1964656,MEDIUM
0,1,7,7,7,6.997857142857144,0,0,1.0,8,9,8,7.477777777777778,0,0,0.8889,0,7.2378,Graduate,0.09740080000000001,LOW
0,1,6,8,6,6.642857142857143,0,0,0.75,6,16,6,5.9,0,0,0.375,0,6.2714,Graduate,0.2344864,MEDIUM
0,1,12,12,12,6.375,0,0,1.0,11,16,11,6.625,0,0,0.6875,0,6.5,Graduate,0.17149999999999999,MEDIUM
0,1,6,15,2,5.25,0,4,0.1333,6,8,5,6.2,0,1,0.625,5,5.725,Enrolled,0.351936,MEDIUM
1,1,7,7,7,6.357142857142857,0,0,1.0,7,7,7,6.142857142857143,0,0,1.0,0,6.25,Graduate,0.19,MEDIUM
0,1,8,8,8,6.443125,0,0,1.0,8,8,8,6.443125,0,0,1.0,0,6.4431,Graduate,0.08536559999999999,LOW
0,1,6,7,5,6.5,0,1,0.7143,6,6,6,6.333333333333333,0,0,1.0,1,6.4167,Graduate,0.1388552,LOW
0,1,5,7,5,6.1,0,0,0.7143,5,6,5,5.6,0,0,0.8333,0,5.85,Graduate,0.135792,LOW
0,1,5,8,4,6.4,0,1,0.5,5,10,3,7.25,0,2,0.3,3,6.825,Enrolled,0.3022,MEDIUM
0,1,11,15,11,6.892857142857143,0,0,0.7333,9,9,9,6.944444444444445,0,0,1.0,0,6.9187,Graduate,0.09528720000000002,LOW
0,1,5,5,0,0.0,0,5,0.0,5,9,4,6.625,2,1,0.4444,6,3.3125,Enrolled,0.464948,HIGH
0,1,8,8,8,7.250625,0,0,1.0,8,8,8,7.250625,0,0,1.0,0,7.2506,Graduate,0.06598559999999999,LOW
0,1,7,7,6,7.175,0,1,0.8571,7,7,6,7.175,0,1,0.8571,2,7.175,Graduate,0.15066400000000002,LOW
0,1,6,6,6,5.75,0,0,1.0,6,6,6,6.166666666666667,0,0,1.0,0,5.9583,Graduate,0.09700079999999998,LOW
0,1,6,8,6,5.857142857142857,0,0,0.75,6,6,6,7.333333333333333,0,0,1.0,0,6.5952,Graduate,0.1017152,LOW
0,1,6,9,6,6.785714285714286,0,0,0.6667,6,10,5,6.8,0,1,0.5,1,6.7929,Enrolled,0.2069744,MEDIUM
0,1,6,6,5,6.5,0,1,0.8333,6,6,6,6.833333333333333,0,0,1.0,1,6.6667,Graduate,0.1233352,LOW
0,1,7,8,7,6.784375,0,0,0.875,8,8,8,7.013125,0,0,1.0,0,6.8987,Graduate,0.0844312,LOW
0,1,5,5,5,5.1,0,0,1.0,5,9,4,5.625,0,1,0.4444,1,5.3625,Enrolled,0.296868,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,1.0,HIGH
0,1,6,8,5,6.1,0,1,0.625,6,8,5,5.9,0,1,0.625,2,6.0,Enrolled,0.21600000000000003,MEDIUM
0,1,8,8,8,7.076875,0,0,1.0,8,8,8,7.076875,0,0,1.0,0,7.0769,Graduate,0.07015439999999999,LOW
0,0,8,8,0,0.0,8,8,0.0,8,8,0,0.0,8,8,0.0,16,0.0,Dropout,0.7999999999999999,HIGH
0,1,6,7,6,6.916666666666667,0,0,0.8571,6,6,6,6.416666666666667,0,0,1.0,0,6.6667,Graduate,0.0914312,LOW
0,1,6,7,6,6.714285714285714,0,0,0.8571,6,6,4,7.0,0,2,0.6667,2,6.8571,Enrolled,0.2116056,MEDIUM
0,1,8,8,7,6.227142857142858,0,1,0.875,8,8,7,6.227142857142858,0,1,0.875,2,6.2271,Graduate,0.17054960000000002,MEDIUM
0,1,5,9,1,5.5,1,4,0.1111,5,10,0,0.0,0,5,0.0,9,2.75,Enrolled,0.6173320000000001,HIGH
0,1,7,0,0,0.0,0,7,0.0,8,0,0,0.0,0,8,0.0,15,0.0,Dropout,0.7,HIGH
0,1,7,8,6,6.635833333333334,0,1,0.75,8,11,7,6.471875,0,1,0.6364,2,6.5539,Graduate,0.21451440000000005,MEDIUM
0,1,7,8,6,6.774166666666667,0,1,0.75,8,11,6,7.3875,0,2,0.5455,3,7.0808,Enrolled,0.2573208,MEDIUM
0,1,6,6,6,6.083333333333333,0,0,1.0,6,6,6,6.25,0,0,1.0,0,6.1667,Enrolled,0.09199920000000002,LOW
0,1,6,16,2,5.5,0,4,0.125,6,12,0,0.0,0,6,0.0,10,2.75,Dropout,0.6490000000000001,HIGH
0,1,7,7,7,6.642857142857143,0,0,1.0,7,7,7,7.214285714285714,0,0,1.0,0,6.9286,Graduate,0.07371359999999999,LOW
0,1,6,6,6,6.666666666666667,0,0,1.0,6,7,6,7.0,0,0,0.8571,0,6.8333,Graduate,0.11601280000000001,LOW
0,1,8,8,8,6.62875,0,0,1.0,8,8,8,6.62875,0,0,1.0,0,6.6288,Graduate,0.0809088,LOW
0,1,6,7,0,0.0,0,6,0.0,6,7,0,0.0,0,6,0.0,12,0.0,Dropout,0.7,HIGH
0,0,6,10,6,6.333333333333333,0,0,0.6,6,6,2,5.75,0,4,0.3333,4,6.0417,Dropout,0.45367520000000006,HIGH
0,1,5,5,5,7.3,0,0,1.0,5,5,5,7.7,0,0,1.0,0,7.5,Dropout,0.06,LOW
0,1,5,13,0,0.0,5,5,0.0,5,5,0,0.0,5,5,0.0,10,0.0,Dropout,0.7,HIGH
0,0,5,7,3,6.166666666666667,0,2,0.4286,5,8,0,0.0,0,5,0.0,7,3.0833,Dropout,0.6874328,HIGH
0,1,5,5,5,5.4,0,0,1.0,5,11,2,5.5,0,3,0.1818,3,5.45,Enrolled,0.428296,HIGH
0,1,6,7,6,5.833333333333333,0,0,0.8571,6,10,6,5.666666666666667,0,0,0.6,0,5.75,Graduate,0.196852,MEDIUM
0,1,6,6,4,6.25,0,2,0.6667,6,6,6,7.166666666666667,0,0,1.0,2,6.7083,Dropout,0.1656648,LOW
0,1,5,0,0,0.0,0,5,0.0,5,0,0,0.0,0,5,0.0,10,0.0,Dropout,0.7,HIGH
0,1,6,6,6,7.666666666666667,0,0,1.0,6,6,6,7.083333333333333,0,0,1.0,0,7.375,Graduate,0.06299999999999999,LOW
0,1,8,8,7,7.1,0,1,0.875,8,8,7,7.1,0,1,0.875,2,7.1,Graduate,0.1496,LOW
0,1,6,6,6,7.416666666666667,0,0,1.0,6,6,6,7.333333333333333,0,0,1.0,0,7.375,Graduate,0.06299999999999999,LOW
0,1,7,7,7,6.821428571428571,0,0,1.0,8,8,8,7.19375,0,0,1.0,0,7.0076,Dropout,0.07181759999999998,LOW
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,7.0,0,0,1.0,0,6.9583,Dropout,0.07300079999999999,LOW
0,1,6,6,6,5.916666666666667,0,0,1.0,6,7,6,6.5,0,0,0.8571,0,6.2083,Graduate,0.13101279999999998,LOW
0,1,6,7,6,6.714285714285714,0,0,0.8571,6,10,6,6.75,0,0,0.6,0,6.7321,Graduate,0.1732816,MEDIUM
0,1,13,16,8,5.25,0,5,0.5,12,19,9,5.166666666666667,0,3,0.4737,8,5.2083,Enrolled,0.44236479999999995,HIGH
0,1,7,10,6,5.708333333333333,0,1,0.6,8,9,8,5.98125,0,0,0.8889,1,5.8448,Graduate,0.17061279999999998,MEDIUM
0,1,7,16,2,6.375,0,5,0.125,7,12,2,5.5,0,5,0.1667,10,5.9375,Dropout,0.534164,HIGH
0,1,7,10,6,5.575,0,1,0.6,7,7,7,6.407142857142858,0,0,1.0,1,5.9911,Enrolled,0.1582136,LOW
0,1,6,8,3,5.833333333333333,0,3,0.375,6,11,5,6.8125,0,1,0.4545,4,6.3229,Enrolled,0.3018904,MEDIUM
0,1,6,7,6,5.75,0,0,0.8571,6,8,5,6.2,0,1,0.625,1,5.975,Graduate,0.214452,MEDIUM
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,6.333333333333333,0,0,1.0,0,6.625,Graduate,0.08100000000000002,LOW
0,0,6,8,6,5.857142857142857,1,0,0.75,6,11,4,5.666666666666667,0,2,0.3636,2,5.7619,Dropout,0.4099064,HIGH
0,1,7,8,7,5.839285714285714,0,0,0.875,8,10,7,6.51875,0,1,0.7,1,6.179,Graduate,0.190704,MEDIUM
0,1,6,7,6,7.857142857142857,0,0,0.8571,6,6,6,7.333333333333333,0,0,1.0,0,7.5952,Dropout,0.0691472,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,1.0,HIGH
0,1,6,6,6,6.5,0,0,1.0,6,7,6,6.5,0,0,0.8571,0,6.5,Graduate,0.12401200000000002,LOW
0,1,7,7,7,7.242857142857143,0,0,1.0,8,9,8,7.294444444444445,0,0,0.8889,0,7.2687,Graduate,0.0966592,LOW
0,1,5,9,5,6.142857142857143,0,0,0.5556,5,8,5,6.0625,0,0,0.625,0,6.1027,Enrolled,0.1590872,LOW
1,1,7,12,4,6.6875,0,3,0.3333,7,7,5,6.75,0,2,0.7143,5,6.7188,Enrolled,0.4049408,HIGH
0,1,8,8,7,5.785714285714286,0,1,0.875,8,8,7,5.785714285714286,0,1,0.875,2,5.7857,Graduate,0.1811432,MEDIUM
