Debtor,Tuition fees up to date,1st_sem_enrolled,1st_sem_evaluations,1st_sem_approved,1st_sem_grade,1st_sem_without_evaluations,1st_sem_failed,1st_sem_pass_rate,2nd_sem_enrolled,2nd_sem_evaluations,2nd_sem_approved,2nd_sem_grade,2nd_sem_without_evaluations,2nd_sem_failed,2nd_sem_pass_rate,total_failed,avg_grade,Target
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,0,5,13,0,0.0,3,13,0.0,5,5,0,0.0,5,5,0.0,18,0.0,Dropout
0,1,7,9,0,0.0,0,9,0.0,7,8,0,0.0,0,8,0.0,17,0.0,Dropout
0,1,5,10,1,5.0,0,9,0.1,5,5,0,0.0,0,5,0.0,14,2.5,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,0,6,9,0,0.0,0,9,0.0,6,6,0,0.0,0,6,0.0,15,0.0,Dropout
0,1,6,7,4,6.3,0,3,0.5714,6,6,4,0.0,0,2,0.6667,5,3.15,Dropout
0,1,5,10,3,5.625,0,7,0.3,5,9,3,0.0,0,6,0.3333,13,2.8125,Enrolled
0,1,7,13,7,6.1875,0,6,0.5385,7,8,4,0.0,0,4,0.5,10,3.0938,Dropout
1,1,10,15,7,5.357142857142857,0,8,0.4667,10,11,9,0.0,0,2,0.8182,10,2.6786,Enrolled
0,0,6,6,0,0.0,0,6,0.0,6,0,0,0.0,0,0,0.0,6,0.0,Dropout
0,1,6,14,5,6.0,0,9,0.3571,6,12,5,0.0,0,7,0.4167,16,3.0,Enrolled
0,1,5,6,5,6.3,0,1,0.8333,5,8,3,0.0,0,5,0.375,6,3.15,Graduate
0,1,6,7,0,0.0,0,7,0.0,6,6,0,0.0,0,6,0.0,13,0.0,Dropout
0,1,8,8,7,6.420714285714285,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.2104,Graduate
0,1,6,6,0,0.0,0,6,0.0,5,5,0,0.0,0,5,0.0,11,0.0,Dropout
0,1,6,7,6,7.083333333333333,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.5417,Graduate
0,1,6,7,6,6.083333333333333,0,1,0.8571,6,9,3,0.0,0,6,0.3333,7,3.0417,Enrolled
0,1,6,12,4,5.4,0,8,0.3333,6,14,3,0.0,0,11,0.2143,19,2.7,Dropout
0,1,6,6,6,6.5,0,0,1.0,6,12,0,0.0,0,12,0.0,12,3.25,Dropout
0,0,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,5,5,5,6.5,0,0,1.0,5,6,5,0.0,0,1,0.8333,1,3.25,Graduate
1,1,6,8,6,5.785714285714286,0,2,0.75,6,9,6,0.0,0,3,0.6667,5,2.8929,Dropout
1,0,6,6,4,5.75,0,2,0.6667,6,6,5,0.0,0,1,0.8333,3,2.875,Dropout
0,1,6,8,5,5.5,0,3,0.625,6,6,4,0.0,0,2,0.6667,5,2.75,Graduate
0,1,6,10,6,8.555555555555555,0,4,0.6,6,9,6,0.0,0,3,0.6667,7,4.2778,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled
0,1,6,9,6,6.285714285714286,0,3,0.6667,6,6,6,0.0,0,0,1.0,3,3.1429,Graduate
0,1,6,6,0,0.0,0,6,0.0,6,8,0,0.0,0,8,0.0,14,0.0,Dropout
0,1,6,7,6,7.25,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.625,Graduate
0,1,6,6,6,6.75,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.375,Graduate
0,0,6,9,5,5.6,0,4,0.5556,6,14,2,0.0,0,12,0.1429,16,2.8,Dropout
0,1,5,10,3,5.333333333333333,0,7,0.3,5,5,4,0.0,0,1,0.8,8,2.6667,Graduate
0,1,13,15,9,5.5,0,6,0.6,11,12,7,0.0,0,5,0.5833,11,2.75,Enrolled
0,1,1,2,0,0.0,0,2,0.0,5,8,0,0.0,0,8,0.0,10,0.0,Dropout
1,1,5,5,1,5.0,0,4,0.2,5,5,0,0.0,0,5,0.0,9,2.5,Dropout
1,0,7,14,5,6.18,0,9,0.3571,8,15,5,0.0,0,10,0.3333,19,3.09,Dropout
0,1,6,8,6,7.625,0,2,0.75,6,7,6,0.0,0,1,0.8571,3,3.8125,Graduate
1,0,5,5,0,0.0,0,5,0.0,5,6,0,0.0,0,6,0.0,11,0.0,Dropout
0,1,5,8,1,6.5,2,7,0.125,5,9,4,0.0,0,5,0.4444,12,3.25,Dropout
0,1,8,8,8,6.906875,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.4534,Graduate
1,1,6,8,6,6.642857142857143,0,2,0.75,6,13,6,0.0,0,7,0.4615,9,3.3214,Graduate
0,1,6,11,4,5.75,0,7,0.3636,6,12,4,0.0,0,8,0.3333,15,2.875,Enrolled
0,1,7,8,7,5.98125,0,1,0.875,8,9,8,0.0,0,1,0.8889,2,2.9906,Graduate
0,1,7,9,6,6.841666666666666,0,3,0.6667,8,11,6,0.0,0,5,0.5455,8,3.4208,Graduate
0,1,8,8,7,7.492857142857143,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.7464,Graduate
0,1,5,8,4,5.625,0,4,0.5,5,8,4,0.0,0,4,0.5,8,2.8125,Enrolled
0,1,6,8,4,6.25,0,4,0.5,6,6,5,0.0,0,1,0.8333,5,3.125,Graduate
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,7,10,7,6.89,0,3,0.7,8,10,8,0.0,0,2,0.8,5,3.445,Graduate
0,1,7,10,7,6.9025,0,3,0.7,8,8,8,0.0,0,0,1.0,3,3.4512,Graduate
0,1,5,7,5,6.9,0,2,0.7143,5,5,5,0.0,0,0,1.0,2,3.45,Graduate
0,1,5,7,3,6.333333333333333,0,4,0.4286,5,6,4,0.0,0,2,0.6667,6,3.1667,Enrolled
0,1,7,7,7,7.212142857142857,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.6061,Graduate
0,1,6,7,6,6.583333333333333,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.2917,Graduate
0,1,5,10,3,5.333333333333333,0,7,0.3,5,8,5,0.0,0,3,0.625,10,2.6667,Enrolled
0,1,16,20,14,6.035714285714286,1,6,0.7,13,13,11,0.0,0,2,0.8462,8,3.0179,Graduate
0,1,6,10,3,5.125,0,7,0.3,6,7,1,0.0,0,6,0.1429,13,2.5625,Dropout
0,1,8,8,8,7.055,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.5275,Graduate
0,1,6,9,5,6.2,0,4,0.5556,6,10,3,0.0,0,7,0.3,11,3.1,Dropout
0,0,6,7,6,6.0,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.0,Dropout
0,1,6,6,6,7.416666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.7083,Graduate
0,1,6,7,6,7.714285714285714,0,1,0.8571,6,7,6,0.0,0,1,0.8571,2,3.8571,Graduate
0,1,5,7,5,5.8,0,2,0.7143,5,11,5,0.0,4,6,0.4545,8,2.9,Graduate
0,1,6,6,6,7.083333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.5417,Graduate
0,1,7,9,1,4.9,0,8,0.1111,7,7,0,0.0,0,7,0.0,15,2.45,Dropout
0,1,5,12,4,5.357142857142857,0,8,0.3333,5,9,4,0.0,0,5,0.4444,13,2.6786,Graduate
0,1,5,7,0,0.0,0,7,0.0,5,5,0,0.0,0,5,0.0,12,0.0,Dropout
1,1,6,13,3,6.166666666666667,0,10,0.2308,6,12,1,0.0,0,11,0.0833,21,3.0833,Dropout
0,1,6,13,6,6.5,0,7,0.4615,6,15,6,0.0,0,9,0.4,16,3.25,Graduate
0,1,5,7,4,5.7,0,3,0.5714,5,5,4,0.0,0,1,0.8,4,2.85,Graduate
0,1,7,7,6,6.383333333333333,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.1917,Graduate
1,1,6,11,5,6.3,0,6,0.4545,6,6,6,0.0,0,0,1.0,6,3.15,Graduate
0,1,7,8,7,6.5,0,1,0.875,5,5,5,0.0,0,0,1.0,1,3.25,Graduate
0,1,7,7,6,7.158333333333334,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.5792,Graduate
0,1,5,7,4,6.375,0,3,0.5714,5,5,5,0.0,0,0,1.0,3,3.1875,Graduate
0,1,5,5,5,6.7,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.35,Graduate
1,0,6,6,0,0.0,0,6,0.0,5,5,0,0.0,0,5,0.0,11,0.0,Dropout
0,1,5,6,4,7.875,0,2,0.6667,5,5,5,0.0,0,0,1.0,2,3.9375,Graduate
0,1,6,9,5,6.2,0,4,0.5556,6,11,1,0.0,0,10,0.0909,14,3.1,Dropout
0,1,6,8,6,5.75,0,2,0.75,6,7,6,0.0,0,1,0.8571,3,2.875,Graduate
0,1,5,5,5,6.7,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.35,Graduate
0,1,5,9,3,5.833333333333333,0,6,0.3333,5,7,5,0.0,0,2,0.7143,8,2.9167,Enrolled
0,1,7,0,0,0.0,0,0,0.0,8,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,8,11,7,6.642857142857143,0,4,0.6364,7,13,5,0.0,0,8,0.3846,12,3.3214,Dropout
0,1,6,10,4,5.75,0,6,0.4,6,16,2,0.0,0,14,0.125,20,2.875,Dropout
0,1,9,11,8,6.625,0,3,0.7273,7,8,7,0.0,0,1,0.875,4,3.3125,Graduate
0,1,14,24,11,6.125,3,13,0.4583,10,12,10,0.0,0,2,0.8333,15,3.0625,Graduate
0,1,7,8,6,6.0,0,2,0.75,7,8,6,0.0,0,2,0.75,4,3.0,Enrolled
0,1,6,10,1,6.0,0,9,0.1,6,6,0,0.0,0,6,0.0,15,3.0,Dropout
0,1,15,15,13,5.461538461538462,0,2,0.8667,10,10,7,0.0,0,3,0.7,5,2.7308,Graduate
0,1,12,12,10,6.0,0,2,0.8333,10,11,5,0.0,0,6,0.4545,8,3.0,Dropout
0,1,5,10,5,6.857142857142857,0,5,0.5,5,7,5,0.0,0,2,0.7143,7,3.4286,Graduate
0,1,5,8,1,5.0,0,7,0.125,5,8,2,0.0,0,6,0.25,13,2.5,Dropout
0,1,6,18,2,5.166666666666667,0,16,0.1111,6,7,6,0.0,0,1,0.8571,17,2.5833,Graduate
0,1,7,8,7,6.364285714285714,0,1,0.875,8,8,8,0.0,0,0,1.0,1,3.1821,Graduate
0,0,15,22,12,6.666666666666667,0,10,0.5455,8,8,8,0.0,0,0,1.0,10,3.3333,Dropout
0,1,11,20,9,6.11111111111111,0,11,0.45,9,16,9,0.0,0,7,0.5625,18,3.0556,Enrolled
0,1,6,7,6,5.666666666666667,0,1,0.8571,6,9,6,0.0,0,3,0.6667,4,2.8333,Graduate
1,1,5,8,4,5.5,0,4,0.5,5,7,4,0.0,0,3,0.5714,7,2.75,Enrolled
0,1,5,5,5,6.9,0,0,1.0,5,6,5,0.0,0,1,0.8333,1,3.45,Graduate
0,1,7,16,1,6.0,0,15,0.0625,7,13,0,0.0,1,13,0.0,28,3.0,Dropout
0,0,6,9,4,5.625,0,5,0.4444,6,11,3,0.0,0,8,0.2727,13,2.8125,Dropout
0,1,5,6,4,5.25,0,2,0.6667,5,6,5,0.0,0,1,0.8333,3,2.625,Graduate
0,1,18,20,18,5.777777777777778,0,2,0.9,13,13,13,0.0,0,0,1.0,2,2.8889,Graduate
0,1,6,13,1,7.0,0,12,0.0769,6,7,0,0.0,0,7,0.0,19,3.5,Dropout
0,0,6,17,1,6.5,0,16,0.0588,6,8,0,0.0,0,8,0.0,24,3.25,Dropout
0,1,6,13,2,5.5,0,11,0.1538,6,14,1,0.0,0,13,0.0714,24,2.75,Dropout
0,1,8,8,7,6.840714285714285,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.4204,Enrolled
0,1,7,11,6,6.05,0,5,0.5455,7,7,6,0.0,0,1,0.8571,6,3.025,Enrolled
0,1,6,8,4,5.25,0,4,0.5,6,8,4,0.0,0,4,0.5,8,2.625,Graduate
0,1,7,10,5,5.97,0,5,0.5,7,8,6,0.0,0,2,0.75,7,2.985,Enrolled
1,0,7,11,4,6.43,0,7,0.3636,7,10,5,0.0,0,5,0.5,12,3.215,Dropout
0,1,6,10,6,7.125,0,4,0.6,6,7,6,0.0,0,1,0.8571,5,3.5625,Graduate
0,0,7,0,0,0.0,0,0,0.0,8,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,7,7,7,6.947142857142856,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.4736,Graduate
0,1,7,8,7,6.734375,0,1,0.875,8,8,8,0.0,0,0,1.0,1,3.3672,Graduate
0,1,5,5,5,6.8,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.4,Graduate
0,1,6,6,6,7.333333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.6667,Graduate
0,1,6,6,6,6.833333333333333,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.4167,Graduate
0,1,12,22,10,6.65,0,12,0.4545,11,11,11,0.0,0,0,1.0,12,3.325,Graduate
0,1,11,13,11,6.727272727272728,0,2,0.8462,11,13,7,0.0,0,6,0.5385,8,3.3636,Graduate
0,1,8,8,8,6.708125,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.3541,Graduate
0,1,7,0,0,0.0,0,0,0.0,8,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,6,6,5.666666666666667,0,0,1.0,6,8,5,0.0,0,3,0.625,3,2.8333,Graduate
0,1,6,8,6,8.0,0,2,0.75,6,10,6,0.0,0,4,0.6,6,4.0,Dropout
1,1,6,8,5,5.5,0,3,0.625,6,12,6,0.0,0,6,0.5,9,2.75,Enrolled
0,1,6,8,6,6.428571428571429,0,2,0.75,6,9,5,0.0,0,4,0.5556,6,3.2143,Enrolled
0,0,5,5,0,0.0,0,5,0.0,5,6,0,0.0,0,6,0.0,11,0.0,Dropout
0,1,5,5,5,7.4,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.7,Graduate
0,0,5,7,1,6.5,0,6,0.1429,5,5,2,0.0,0,3,0.4,9,3.25,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
1,0,9,14,4,5.0,0,10,0.2857,6,6,1,0.0,0,5,0.1667,15,2.5,Dropout
1,1,6,11,5,5.6,0,6,0.4545,6,7,6,0.0,0,1,0.8571,7,2.8,Graduate
0,1,6,8,6,5.916666666666667,0,2,0.75,6,11,3,0.0,0,8,0.2727,10,2.9583,Graduate
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,5,8,2,5.25,0,6,0.25,5,10,0,0.0,0,10,0.0,16,2.625,Dropout
0,0,5,8,5,6.25,0,3,0.625,5,7,5,0.0,0,2,0.7143,5,3.125,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,10,10,5,5.5,0,5,0.5,7,8,2,0.0,0,6,0.25,11,2.75,Enrolled
0,1,10,14,9,6.166666666666667,0,5,0.6429,10,12,8,0.0,0,4,0.6667,9,3.0833,Graduate
0,1,6,9,0,0.0,0,9,0.0,6,8,1,0.0,1,7,0.125,16,0.0,Dropout
1,1,5,14,1,8.5,0,13,0.0714,5,10,2,0.0,0,8,0.2,21,4.25,Enrolled
0,1,5,5,5,5.5,0,0,1.0,5,11,3,0.0,0,8,0.2727,8,2.75,Enrolled
0,1,6,11,5,5.571428571428571,0,6,0.4545,6,9,6,0.0,0,3,0.6667,9,2.7857,Graduate
0,0,8,19,5,6.083333333333333,0,14,0.2632,7,12,5,0.0,0,7,0.4167,21,3.0417,Dropout
1,0,5,9,2,5.5,0,7,0.2222,5,8,2,0.0,2,6,0.25,13,2.75,Dropout
0,0,5,8,1,5.5,0,7,0.125,5,6,3,0.0,1,3,0.5,10,2.75,Dropout
0,1,6,10,4,6.625,0,6,0.4,6,13,5,0.0,0,8,0.3846,14,3.3125,Graduate
0,1,6,7,0,0.0,0,7,0.0,6,11,1,0.0,0,10,0.0909,17,0.0,Enrolled
0,0,6,17,2,6.25,0,15,0.1176,6,10,0,0.0,0,10,0.0,25,3.125,Dropout
0,0,10,10,7,6.071428571428571,0,3,0.7,9,9,4,0.0,0,5,0.4444,8,3.0357,Dropout
0,1,5,8,3,6.0,0,5,0.375,5,10,3,0.0,0,7,0.3,12,3.0,Dropout
0,1,6,6,4,5.625,0,2,0.6667,6,9,4,0.0,0,5,0.4444,7,2.8125,Enrolled
0,0,4,8,0,0.0,1,8,0.0,6,0,0,0.0,0,0,0.0,8,0.0,Dropout
1,0,6,7,5,6.2,0,2,0.7143,6,8,4,0.0,0,4,0.5,6,3.1,Enrolled
0,1,6,6,6,6.416666666666667,0,0,1.0,6,8,6,0.0,2,2,0.75,2,3.2083,Graduate
0,1,5,7,1,6.5,0,6,0.1429,5,7,2,0.0,0,5,0.2857,11,3.25,Enrolled
1,0,7,7,5,6.0,0,2,0.7143,7,7,3,0.0,0,4,0.4286,6,3.0,Dropout
0,1,6,13,2,6.0,0,11,0.1538,6,12,1,0.0,0,11,0.0833,22,3.0,Dropout
0,1,7,18,0,0.0,0,18,0.0,7,7,0,0.0,0,7,0.0,25,0.0,Dropout
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,10,6,5.6875,0,4,0.6,6,10,5,0.0,0,5,0.5,9,2.8438,Graduate
1,1,6,15,2,6.0,0,13,0.1333,6,7,0,0.0,0,7,0.0,20,3.0,Dropout
0,1,6,6,6,5.916666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,2.9583,Enrolled
0,1,6,17,1,6.0,0,16,0.0588,6,23,2,0.0,1,21,0.087,37,3.0,Dropout
0,1,6,7,3,6.0,0,4,0.4286,6,7,2,0.0,0,5,0.2857,9,3.0,Dropout
0,1,6,7,6,6.357142857142857,0,1,0.8571,6,8,5,0.0,0,3,0.625,4,3.1786,Graduate
0,1,8,8,8,7.65,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.825,Graduate
0,0,8,12,2,5.75,2,10,0.1667,7,9,0,0.0,0,9,0.0,19,2.875,Dropout
0,1,5,12,1,6.5,0,11,0.0833,5,8,3,0.0,0,5,0.375,16,3.25,Enrolled
0,1,6,12,0,0.0,0,12,0.0,6,10,0,0.0,0,10,0.0,22,0.0,Dropout
0,1,7,0,0,0.0,0,0,0.0,8,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,5,8,4,5.5,0,4,0.5,5,8,5,0.0,0,3,0.625,7,2.75,Enrolled
0,0,6,7,3,6.333333333333333,0,4,0.4286,6,10,5,0.0,0,5,0.5,9,3.1667,Dropout
0,1,6,6,6,6.75,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.375,Graduate
0,1,5,7,5,6.0,0,2,0.7143,5,10,5,0.0,0,5,0.5,7,3.0,Graduate
1,0,5,6,0,0.0,0,6,0.0,5,5,0,0.0,0,5,0.0,11,0.0,Dropout
0,1,6,8,5,5.9,0,3,0.625,6,8,4,0.0,0,4,0.5,7,2.95,Dropout
0,0,6,12,2,5.75,0,10,0.1667,6,13,1,0.0,0,12,0.0769,22,2.875,Dropout
0,1,5,11,2,5.75,0,9,0.1818,5,10,3,0.0,0,7,0.3,16,2.875,Enrolled
0,1,7,7,6,7.308333333333334,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.6542,Graduate
0,1,8,8,7,7.03,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.515,Enrolled
1,1,6,9,4,5.5,0,5,0.4444,6,12,3,0.0,0,9,0.25,14,2.75,Dropout
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,14,22,7,6.096153846153846,5,15,0.3182,14,22,7,0.0,5,15,0.3182,30,3.0481,Graduate
0,1,6,6,6,6.416666666666667,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.2083,Graduate
0,1,5,8,5,6.4375,0,3,0.625,5,6,5,0.0,0,1,0.8333,4,3.2188,Graduate
0,1,6,6,6,6.083333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.0417,Graduate
0,1,6,11,6,6.714285714285714,0,5,0.5455,6,12,6,0.0,0,6,0.5,11,3.3571,Graduate
0,1,6,6,6,7.25,0,0,1.0,6,8,6,0.0,0,2,0.75,2,3.625,Graduate
0,1,7,7,7,6.071428571428571,0,0,1.0,7,7,7,0.0,0,0,1.0,0,3.0357,Graduate
0,1,5,6,4,5.625,0,2,0.6667,5,10,3,0.0,0,7,0.3,9,2.8125,Enrolled
0,1,7,7,6,6.95,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.475,Graduate
0,1,7,12,3,6.883333333333333,0,9,0.25,7,11,3,0.0,0,8,0.2727,17,3.4417,Dropout
0,1,15,17,13,5.807692307692308,0,4,0.7647,14,14,11,0.0,0,3,0.7857,7,2.9038,Dropout
0,1,6,6,6,7.583333333333333,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.7917,Graduate
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,5,10,2,7.25,1,8,0.2,5,9,3,0.0,0,6,0.3333,14,3.625,Enrolled
0,1,6,9,5,5.4,0,4,0.5556,6,8,6,0.0,0,2,0.75,6,2.7,Graduate
0,1,7,7,7,6.997857142857144,0,0,1.0,8,9,8,0.0,0,1,0.8889,1,3.4989,Graduate
0,1,6,8,6,6.642857142857143,0,2,0.75,6,16,6,0.0,0,10,0.375,12,3.3214,Graduate
0,1,12,12,12,6.375,0,0,1.0,11,16,11,0.0,0,5,0.6875,5,3.1875,Graduate
0,1,6,15,2,5.25,0,13,0.1333,6,8,5,0.0,0,3,0.625,16,2.625,Enrolled
1,1,7,7,7,6.357142857142857,0,0,1.0,7,7,7,0.0,0,0,1.0,0,3.1786,Graduate
0,1,8,8,8,6.443125,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.2216,Graduate
0,1,6,7,5,6.5,0,2,0.7143,6,6,6,0.0,0,0,1.0,2,3.25,Graduate
0,1,5,7,5,6.1,0,2,0.7143,5,6,5,0.0,0,1,0.8333,3,3.05,Graduate
0,1,5,8,4,6.4,0,4,0.5,5,10,3,0.0,0,7,0.3,11,3.2,Enrolled
0,1,11,15,11,6.892857142857143,0,4,0.7333,9,9,9,0.0,0,0,1.0,4,3.4464,Graduate
0,1,5,5,0,0.0,0,5,0.0,5,9,4,0.0,2,5,0.4444,10,0.0,Enrolled
0,1,8,8,8,7.250625,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.6253,Graduate
0,1,7,7,6,7.175,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.5875,Graduate
0,1,6,6,6,5.75,0,0,1.0,6,6,6,0.0,0,0,1.0,0,2.875,Graduate
0,1,6,8,6,5.857142857142857,0,2,0.75,6,6,6,0.0,0,0,1.0,2,2.9286,Graduate
0,1,6,9,6,6.785714285714286,0,3,0.6667,6,10,5,0.0,0,5,0.5,8,3.3929,Enrolled
0,1,6,6,5,6.5,0,1,0.8333,6,6,6,0.0,0,0,1.0,1,3.25,Graduate
0,1,7,8,7,6.784375,0,1,0.875,8,8,8,0.0,0,0,1.0,1,3.3922,Graduate
0,1,5,5,5,5.1,0,0,1.0,5,9,4,0.0,0,5,0.4444,5,2.55,Enrolled
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,6,8,5,6.1,0,3,0.625,6,8,5,0.0,0,3,0.625,6,3.05,Enrolled
0,1,8,8,8,7.076875,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.5384,Graduate
0,0,8,8,0,0.0,8,8,0.0,8,8,0,0.0,8,8,0.0,16,0.0,Dropout
0,1,6,7,6,6.916666666666667,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.4583,Graduate
0,1,6,7,6,6.714285714285714,0,1,0.8571,6,6,4,0.0,0,2,0.6667,3,3.3571,Enrolled
0,1,8,8,7,6.227142857142858,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.1136,Graduate
0,1,5,9,1,5.5,1,8,0.1111,5,10,0,0.0,0,10,0.0,18,2.75,Enrolled
0,1,7,0,0,0.0,0,0,0.0,8,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,7,8,6,6.635833333333334,0,2,0.75,8,11,7,0.0,0,4,0.6364,6,3.3179,Graduate
0,1,7,8,6,6.774166666666667,0,2,0.75,8,11,6,0.0,0,5,0.5455,7,3.3871,Enrolled
0,1,6,6,6,6.083333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.0417,Enrolled
0,1,6,16,2,5.5,0,14,0.125,6,12,0,0.0,0,12,0.0,26,2.75,Dropout
0,1,7,7,7,6.642857142857143,0,0,1.0,7,7,7,0.0,0,0,1.0,0,3.3214,Graduate
0,1,6,6,6,6.666666666666667,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.3333,Graduate
0,1,8,8,8,6.62875,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.3144,Graduate
0,1,6,7,0,0.0,0,7,0.0,6,7,0,0.0,0,7,0.0,14,0.0,Dropout
0,0,6,10,6,6.333333333333333,0,4,0.6,6,6,2,0.0,0,4,0.3333,8,3.1667,Dropout
0,1,5,5,5,7.3,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.65,Dropout
0,1,5,13,0,0.0,5,13,0.0,5,5,0,0.0,5,5,0.0,18,0.0,Dropout
0,0,5,7,3,6.166666666666667,0,4,0.4286,5,8,0,0.0,0,8,0.0,12,3.0833,Dropout
0,1,5,5,5,5.4,0,0,1.0,5,11,2,0.0,0,9,0.1818,9,2.7,Enrolled
0,1,6,7,6,5.833333333333333,0,1,0.8571,6,10,6,0.0,0,4,0.6,5,2.9167,Graduate
0,1,6,6,4,6.25,0,2,0.6667,6,6,6,0.0,0,0,1.0,2,3.125,Dropout
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,6,6,7.666666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.8333,Graduate
0,1,8,8,7,7.1,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.55,Graduate
0,1,6,6,6,7.416666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.7083,Graduate
0,1,7,7,7,6.821428571428571,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.4107,Dropout
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.4583,Dropout
0,1,6,6,6,5.916666666666667,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,2.9583,Graduate
0,1,6,7,6,6.714285714285714,0,1,0.8571,6,10,6,0.0,0,4,0.6,5,3.3571,Graduate
0,1,13,16,8,5.25,0,8,0.5,12,19,9,0.0,0,10,0.4737,18,2.625,Enrolled
0,1,7,10,6,5.708333333333333,0,4,0.6,8,9,8,0.0,0,1,0.8889,5,2.8542,Graduate
0,1,7,16,2,6.375,0,14,0.125,7,12,2,0.0,0,10,0.1667,24,3.1875,Dropout
0,1,7,10,6,5.575,0,4,0.6,7,7,7,0.0,0,0,1.0,4,2.7875,Enrolled
0,1,6,8,3,5.833333333333333,0,5,0.375,6,11,5,0.0,0,6,0.4545,11,2.9167,Enrolled
